login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
7,0,614.674632500568,0,3,9,46,12,3
4,0,715.867913814728,4,13,10,28,2,13
12,0,162.4808577065314,6,5,13,21,10,5
9,0,536.7707621478453,0,0,9,42,10,0
8,0,478.0,1,0,3,21,0,0
8,0,594.2596391400015,0,0,10,47,10,0
7,0,612.8383459528436,3,0,11,9,11,0
9,0,257.6424556411048,5,7,14,37,20,7
11,0,243.58709791634445,3,0,15,44,15,0
11,0,208.45755600800337,0,0,8,20,17,0
8,0,540.9721651573157,2,4,15,40,12,4
7,0,607.9011025805049,0,0,11,49,13,0
8,0,538.4241709855581,0,0,14,40,5,0
8,0,501.44389948019676,3,3,4,17,3,3
7,0,670.1056155792518,0,0,9,23,4,0
8,0,600.0,2,3,10,33,1,3
8,0,538.0724859466349,2,2,15,35,12,2
12,0,401.62627630313204,5,4,10,38,7,4
12,0,254.5444307389515,2,0,1,13,0,0
8,0,543.806530851588,6,4,10,27,10,4
8,0,537.5269327151971,4,3,12,10,16,3
8,0,698.2053210530473,1,0,9,36,12,0
9,0,550.6933202946072,1,0,6,25,6,0
8,0,531.833737703281,1,0,15,61,4,0
8,0,545.5277858478132,1,3,9,46,2,3
7,0,622.8434390822833,0,0,9,40,2,0
10,1,775.7738817373654,3,3,13,49,9,3
8,0,594.0,1,3,1,9,0,3
14,0,356.67698243052,2,2,9,26,2,2
3,0,73.87600110593715,1,0,0,2,0,0
8,0,469.39987104694103,2,4,4,17,2,4
7,0,552.9469199827098,1,5,2,10,1,5
7,0,567.4250413136341,2,2,1,13,0,2
8,0,534.4323617035741,0,0,15,54,5,0
8,0,612.5248306750309,4,4,11,26,7,2
8,0,693.1943798954248,2,3,9,27,2,3
9,0,469.7387425547018,0,0,3,19,4,0
8,0,474.3079172726653,2,2,3,24,0,2
13,0,162.6226741246643,4,3,14,29,13,3
9,0,121.38024679752021,2,0,10,30,6,0
7,0,480.6215836292477,0,0,14,32,7,0
7,0,609.8280967294859,3,0,10,42,12,0
8,0,731.5513620308182,1,0,7,19,1,0
9,0,537.9777345100337,6,4,1,7,0,3
8,0,560.2405832268186,6,6,10,34,9,6
8,0,551.0,2,0,9,41,6,0
7,0,550.4436665793631,2,0,1,8,0,0
8,0,559.5135178931629,2,0,1,8,0,0
8,0,541.0,2,0,15,33,4,0
6,0,701.7325914454156,3,6,12,40,8,6
7,0,603.8501809535024,2,1,4,13,1,1
8,0,469.55812928685134,2,1,3,15,3,1
7,0,549.1532517632818,7,3,1,10,0,3
7,0,545.708789664727,2,0,1,10,0,0
8,0,658.4493274860657,2,2,8,19,8,2
7,0,608.1780533727987,0,0,1,7,1,0
8,0,585.5861900999581,0,0,9,39,5,0
8,0,578.077781804746,2,0,9,36,8,0
8,0,705.0973359760009,3,0,9,34,9,0
8,0,539.2855545731899,1,1,15,53,16,1
6,0,562.8499211155604,4,5,16,64,16,5
13,0,192.68687900144124,1,3,1,8,1,3
7,0,548.6682634554971,2,1,1,8,0,1
9,0,535.8834163916479,1,3,1,10,1,3
9,0,538.0031435200244,1,1,1,13,2,1
8,0,734.3822427905772,4,2,9,35,9,2
12,0,223.84111104205633,2,5,1,12,1,5
8,0,534.6112905150335,6,2,15,47,5,2
8,0,542.6619728246554,1,4,15,68,7,4
8,0,494.15599993304744,2,0,3,25,2,0
8,0,538.7542945028932,1,0,15,52,5,0
8,0,538.9877444809829,1,3,15,59,10,3
8,0,536.0,1,3,1,10,1,3
7,0,535.5871238801399,1,4,0,19,0,4
19,0,745.273275934564,13,14,11,46,4,14
12,0,390.30525860371506,1,0,9,35,4,0
5,1,1025.3512321514825,5,11,6,22,6,11
10,0,439.5891040461084,2,2,3,18,0,2
7,0,568.0,1,2,1,9,0,2
8,0,656.1512093156837,1,1,11,38,6,1
7,0,555.0953946084576,2,1,1,6,0,1
8,0,600.0,2,4,11,31,0,4
8,0,665.244504384026,0,0,0,8,0,0
8,0,538.1209769355506,1,0,1,12,2,0
7,0,561.3605995784363,3,1,1,14,1,1
8,0,548.793177516862,1,3,9,27,1,3
11,0,335.5718920685923,0,0,9,25,3,0
7,0,537.1342815499853,3,2,10,39,9,2
8,0,594.6700903258987,2,3,1,10,0,3
8,0,592.2083622409297,2,0,9,39,1,0
7,0,533.9445587881157,2,1,1,14,0,1
9,0,535.3428127607813,2,2,1,14,0,2
7,0,555.0,2,2,11,46,4,2
7,0,421.7018813473573,1,0,9,35,4,0
7,0,556.7634715468141,2,2,1,8,0,2
8,0,475.78186099207505,0,0,3,23,1,0
8,0,539.0,2,1,12,34,2,1
12,0,508.45024725503396,2,2,9,40,5,2
8,0,564.7335905429128,2,0,15,48,15,0
8,0,734.0,2,0,9,36,8,0
7,0,666.7391317191444,1,1,5,48,3,1
8,0,545.4492389599437,1,3,16,54,23,3
8,0,544.3628665466076,2,4,10,29,10,4
7,0,601.4101062933681,2,0,9,36,5,0
8,0,599.8258076090501,1,2,10,32,1,2
0,1,891.8633580644068,3,4,3,16,0,4
8,0,699.204560684223,2,1,9,26,3,1
7,0,552.3334119795634,1,0,1,10,0,0
8,0,739.0594643079221,3,2,9,39,3,2
8,0,490.02145878374245,2,2,5,16,1,2
9,0,538.0,6,5,1,7,0,4
8,0,484.0769433064378,1,5,3,26,0,5
8,0,592.1682652439041,3,5,9,37,10,5
7,0,566.2394441360561,1,4,14,51,8,4
8,0,657.063964260238,2,0,9,53,10,0
8,0,557.8121421610343,6,6,10,37,9,6
5,0,232.65400459248863,2,4,13,42,13,4
7,0,556.165553461279,1,3,1,9,1,3
9,0,536.7877630839556,3,4,7,25,1,4
7,0,536.4197402144383,3,4,9,35,8,4
7,0,546.2323287310095,2,5,10,47,4,5
7,0,536.2957639537123,3,4,9,35,8,4
7,0,550.0,0,0,2,12,1,0
12,0,250.1527883630069,0,0,9,23,1,0
7,1,1123.8574299939407,1,0,12,36,14,0
11,0,315.38703558201587,2,2,9,35,0,2
7,0,562.1232247496216,2,0,1,15,2,0
8,0,538.9341798678211,2,4,1,12,1,4
7,0,662.8604745553217,0,0,0,6,0,0
8,0,554.8532320562452,1,0,9,34,2,0
1,1,818.4717774163237,1,0,12,48,8,0
14,0,163.53582251899104,5,3,14,30,13,3
14,0,403.9228748097788,3,0,9,28,6,0
7,0,727.4123245504339,1,0,13,22,15,0
19,0,545.0379562987388,8,17,11,29,4,17
8,0,543.3468665327731,2,0,9,30,2,0
8,0,538.4094374478308,4,4,15,44,20,4
8,0,482.8819525317856,1,3,3,15,2,3
7,0,681.2469605711333,0,0,2,5,1,0
9,0,537.0,2,3,1,15,1,3
8,0,540.9853263897564,1,0,15,62,8,0
7,0,622.5592436314902,2,2,12,26,3,2
7,0,1157.0323264610233,1,0,14,51,6,0
9,0,536.6800551536747,2,0,9,24,7,0
8,0,537.5281872546018,2,1,15,49,5,1
8,0,539.0,3,1,15,48,4,1
8,0,600.0,1,3,10,21,20,3
8,0,550.4544824225048,2,2,15,58,20,2
8,0,562.0075805033604,3,3,9,36,1,3
7,0,666.9688530863183,2,4,9,48,4,4
7,0,1194.3878619256952,1,0,10,38,11,0
7,0,539.5065778708599,1,0,1,12,0,0
9,0,288.82806350435106,6,4,14,34,13,4
8,0,567.8049292360669,1,4,1,8,0,4
8,0,723.7823453568482,4,8,4,17,0,8
13,0,242.4609888456617,2,0,9,41,7,0
7,0,708.0380180930238,1,0,9,38,9,0
8,0,554.2800793516668,1,2,16,59,18,2
7,0,484.373276701186,1,0,15,49,24,0
15,0,547.029924208295,9,12,10,28,1,12
8,0,551.8042170687036,3,2,15,52,5,2
8,0,541.1536846028233,1,0,15,56,17,0
9,0,538.7582569239578,3,2,1,8,0,2
8,0,556.1239754289711,1,0,15,57,9,0
16,1,776.1684225084275,6,9,12,32,4,9
8,0,491.3335241073892,2,0,3,18,1,0
5,0,330.01274948512616,0,0,9,42,6,0
8,0,559.9776324066794,2,0,1,12,1,0
9,0,527.4436802239684,1,0,3,20,2,0
8,0,594.270318429577,1,1,9,40,12,1
7,0,534.4332979727018,5,9,0,6,0,8
8,0,594.0,1,3,1,11,0,3
8,0,586.5501520885848,1,0,11,42,14,0
7,0,550.3407562702973,0,0,1,12,0,0
8,0,475.5705893783467,2,1,3,16,1,1
8,0,485.80711907990906,5,5,3,19,2,5
7,0,739.3091345756217,3,1,9,40,2,1
8,0,587.0,2,0,9,40,7,0
8,0,532.2564445329875,1,4,15,62,4,4
7,0,556.4836986382269,5,4,1,7,0,4
9,0,537.0,4,2,1,9,1,2
7,0,534.0,1,4,1,14,0,4
8,0,539.657726361747,2,3,1,17,1,3
7,0,680.9171034430925,1,4,11,39,7,4
8,0,491.9178209988758,2,0,3,19,1,0
8,0,482.0159565965463,1,1,3,17,3,1
8,0,472.9934016439551,1,2,3,24,0,2
7,0,528.0,1,2,1,10,0,2
9,0,478.22690177996367,2,3,14,45,2,3
14,0,360.7287966397565,1,2,10,40,4,2
8,0,560.4521742610297,1,2,1,10,2,2
8,0,596.9937886169776,1,1,1,8,1,1
12,0,235.10891481593094,1,3,1,8,0,3
8,0,474.6132950254831,2,0,3,18,1,0
11,0,393.2144230789249,1,4,3,14,5,4
8,0,561.2254056723386,2,0,16,61,14,0
7,0,546.0910890071426,3,4,10,47,4,4
10,0,440.05540856787405,5,6,10,39,7,6
8,0,538.6167258507011,1,1,9,46,3,1
9,0,554.2305228668496,2,4,8,33,3,4
11,0,276.3446731666638,4,5,2,9,1,5
8,0,494.02478622404453,0,0,3,18,4,0
8,0,535.6733548352543,0,0,13,46,2,0
11,0,187.5427368827647,0,0,15,46,1,0
8,0,705.1310887941894,3,0,9,34,9,0
7,0,663.4811380763311,1,0,9,40,3,0
7,0,545.2448380898322,2,0,1,8,0,0
8,0,600.0,0,0,9,32,9,0
7,0,599.6517622405727,2,0,9,42,2,0
8,0,480.99311450854344,5,5,3,16,3,5
7,0,660.4046660501074,1,1,8,19,8,1
7,0,564.7881733323298,3,0,1,7,1,0
7,0,617.3775450431192,3,0,8,32,6,0
17,0,494.24572035144865,8,18,11,35,4,18
9,0,537.6204508570929,5,2,9,37,1,2
8,0,538.2018229111363,1,0,14,51,8,0
9,0,396.6986410309735,1,3,1,12,1,3
8,0,593.5829773742723,1,0,10,45,9,0
11,0,299.5291387801302,2,1,10,40,6,1
7,0,555.2093834559784,7,4,1,7,0,4
9,0,534.1674987290638,2,2,1,8,0,2
7,0,548.0,5,5,11,40,14,5
8,0,547.6525756576843,2,3,12,43,17,3
8,0,548.0,4,5,11,41,16,5
4,0,430.8894447096458,9,11,9,35,5,11
7,0,479.0304461014786,0,0,15,29,8,0
7,0,547.4044935929336,2,1,1,15,0,1
8,0,594.0,1,4,1,11,0,4
7,0,554.679386111497,1,0,1,10,1,0
8,0,735.2918224004856,2,5,10,40,11,5
8,0,598.0,2,3,1,11,1,3
6,0,626.95304893608,0,0,9,41,3,0
9,0,396.14961534322333,1,4,1,14,2,4
7,0,607.0,2,0,11,31,2,0
8,0,544.8690113742765,1,1,9,31,1,1
7,0,545.3924073960009,2,0,1,10,0,0
7,0,565.8757555897976,3,0,1,7,1,0
11,0,444.96408574786295,3,1,9,33,6,1
13,0,250.08845797869265,0,0,5,39,6,0
7,0,524.170694109958,4,10,1,8,0,10
0,1,826.7887217868484,1,0,13,42,3,0
7,0,553.9960903910243,6,7,0,5,0,7
8,0,487.47879236609447,1,1,3,20,0,1
8,0,536.0,2,0,3,13,2,0
7,0,628.5975919953502,3,0,9,39,9,0
6,1,719.4344578158167,5,13,6,21,0,13
5,0,717.2605371034738,5,12,9,27,4,12
10,0,448.09263557132505,0,0,9,29,6,0
12,0,231.22688211087305,2,5,1,10,1,5
7,0,562.3548047676172,2,0,1,9,0,0
7,0,554.3036643214049,1,0,1,10,0,0
9,0,537.7183631383093,3,1,1,14,0,1
7,0,534.6247252872,3,6,1,7,0,6
10,0,417.2840805441683,5,5,9,37,8,5
12,0,398.94694823598354,2,0,10,29,3,0
7,0,547.1052932139228,2,5,10,45,5,5
8,0,540.7343319424484,3,1,15,52,13,1
8,0,585.6002985682867,0,0,9,39,5,0
12,0,332.98024447020896,2,1,10,40,12,1
7,0,533.3159279660158,2,0,2,16,1,0
7,0,600.0,0,0,9,33,8,0
8,0,541.0903383112392,2,0,4,12,2,0
7,0,563.0776243165681,2,4,1,8,0,4
8,0,471.23058226026956,1,2,3,24,1,2
8,0,720.4970291522135,1,2,8,38,1,2
4,1,192.65962642631692,6,13,10,41,9,13
8,0,620.6582209158074,2,1,11,9,8,1
12,0,134.9253338364576,1,0,13,39,15,0
7,0,560.4667743236793,0,0,9,28,10,0
17,0,160.0889381138612,3,3,13,32,9,3
2,0,623.6625388993562,1,0,10,35,4,0
7,0,609.7810515634678,3,0,10,42,10,0
7,0,613.9232204073004,2,0,9,34,4,0
9,0,537.6427596083818,3,1,1,8,1,1
8,0,703.5646687819082,3,1,9,33,10,1
6,0,481.82939680780623,5,6,14,48,13,6
2,0,421.59527250809424,1,0,9,35,9,0
8,0,735.8671306425161,2,1,12,36,4,1
9,0,537.8475482140229,0,0,9,43,9,0
7,0,541.0456322665092,2,0,3,14,6,0
7,0,547.6347574512918,6,3,9,46,5,3
7,0,612.612134967453,0,2,10,46,12,2
8,0,745.0855084598179,0,0,9,44,12,0
9,0,538.0160773514801,0,0,1,12,1,0
8,0,539.0,3,2,15,49,4,2
8,0,613.5447607025144,1,1,4,14,4,1
13,0,162.82846655642064,4,3,14,29,13,3
14,0,384.4140911932891,0,0,9,35,5,0
8,0,474.4420105499969,1,0,3,21,1,0
7,0,547.0365812991574,2,1,1,8,3,1
8,0,544.2547482868357,2,4,10,29,10,4
7,0,555.4328989279579,5,3,1,8,1,3
8,0,593.9351875536529,1,2,1,10,1,2
6,0,538.2409144219207,5,7,13,50,9,7
11,0,419.4015969274651,0,0,10,39,3,0
12,0,224.15893155645918,5,2,1,8,2,2
9,0,537.6223466047534,3,1,1,14,0,1
8,0,727.9567039280994,2,0,9,35,9,0
7,0,536.4475833049552,1,0,1,9,0,0
7,0,599.7575344528302,1,0,8,35,6,0
12,0,378.60328184915414,3,5,11,43,3,5
8,0,530.6878835198057,1,0,15,50,2,0
8,0,488.97086016482297,1,4,3,19,4,4
5,0,530.0205306633413,4,11,11,37,3,8
8,0,553.2329594438171,1,0,1,7,0,0
8,0,656.0442897516275,2,3,9,33,5,3
8,0,558.6767531125131,1,0,1,13,0,0
7,0,475.10909306815074,0,0,14,37,1,0
9,0,735.8220685533923,1,3,11,24,2,3
7,0,524.0,6,6,1,8,0,6
13,0,137.56794426236945,2,0,14,52,9,0
8,0,590.4323090972638,5,6,5,18,2,6
7,0,556.983193984218,3,2,1,9,0,2
3,1,812.5621636156029,1,8,3,24,2,8
8,0,530.4334748024351,1,3,15,61,4,3
8,0,709.0664049957484,2,1,9,40,9,1
2,0,485.3277417474737,0,0,9,35,7,0
12,0,501.28690206254703,1,1,9,34,8,1
13,0,250.38340376297043,0,0,9,24,1,0
7,0,550.741689643098,2,5,1,9,0,5
8,0,564.629154375728,2,3,9,39,0,3
9,0,469.0002364814477,1,4,3,15,4,4
7,0,555.2913546981099,7,4,1,7,0,4
7,0,680.5917688133642,1,4,11,38,5,4
13,0,161.28591221720913,2,0,15,42,3,0
9,0,468.03202229926524,2,0,3,14,1,0
12,0,168.02297378413095,1,0,10,42,7,0
8,0,475.78636752278146,1,2,3,16,0,2
9,0,539.789889945368,4,2,8,37,4,2
8,0,704.5580808037337,2,5,10,27,6,5
8,0,593.4494522684629,0,0,9,18,6,0
12,0,334.5608898006636,2,4,10,31,3,4
8,0,535.4867838518633,4,5,9,42,15,5
9,0,724.2937842385944,0,0,4,21,2,0
7,0,525.6545677583614,6,12,14,48,8,11
7,0,672.6398665430956,0,0,10,20,3,0
12,0,281.7791932120697,0,1,9,29,5,1
7,0,673.6846430510838,2,1,11,44,8,1
8,0,540.0,2,4,15,65,6,4
8,0,707.4938470486104,2,0,9,37,9,0
7,0,564.5638999862284,2,1,9,39,0,1
7,0,563.7212153396655,2,0,13,30,15,0
7,0,568.0,1,3,1,8,0,3
7,0,562.8551504670695,3,4,10,38,4,4
8,0,545.3217156622145,2,0,1,15,0,0
12,0,277.27039543900054,2,2,1,7,0,2
8,0,705.7400343378387,2,0,9,37,8,0
6,0,537.2886941142315,7,9,11,43,12,9
11,0,295.5675108309646,2,1,1,8,1,1
7,0,567.5258905139619,1,3,14,54,14,3
8,0,541.2905543604202,2,1,9,31,3,1
9,0,535.732904123844,5,3,1,7,0,3
8,0,494.0,0,0,3,15,2,0
8,0,538.1054509117454,1,0,14,51,8,0
7,0,676.8126816795658,1,1,11,46,5,1
7,0,565.1053340305452,1,4,1,8,0,4
7,0,545.0,2,3,0,13,0,3
3,0,623.3788470893002,1,0,2,21,3,0
20,1,169.52124274937208,5,8,11,38,12,8
13,0,399.7739842912564,2,1,9,40,5,1
8,0,621.1059913582278,1,3,11,32,1,3
8,0,541.3329715777322,2,0,4,12,2,0
10,0,319.25130771251355,4,2,10,37,0,2
12,0,403.72336235542423,6,6,10,36,8,6
8,0,538.087835051428,0,0,15,39,4,0
12,0,225.24702476421527,4,3,1,10,1,3
8,0,744.9051385186112,1,0,9,42,8,0
9,0,547.2606478482271,4,3,9,29,9,3
13,0,134.56769463086673,2,4,15,48,26,4
9,0,454.6527684932594,0,0,4,17,2,0
7,0,630.8468164045678,3,3,6,13,0,3
13,0,346.7801390996744,3,4,11,46,3,4
8,0,537.9064761085225,1,0,14,51,9,0
7,0,592.0907211198613,0,0,9,40,3,0
7,0,550.8986250035719,2,1,8,22,6,1
8,0,471.0,1,0,3,24,0,0
8,0,656.8780995097134,4,3,9,39,4,3
7,0,552.148121995971,2,5,2,11,1,5
10,0,329.73469651591904,1,0,9,40,6,0
7,0,525.1085654257868,1,0,1,13,0,0
8,0,561.2324240685272,2,0,16,62,15,0
7,0,606.2030164441766,5,3,9,31,4,3
9,0,538.2305170083295,1,1,1,13,2,1
8,0,531.8370317955365,2,0,15,38,6,0
7,0,622.2932716703018,1,3,11,30,1,3
11,0,504.47020386691247,1,0,9,39,4,0
8,0,656.9608427675868,0,0,9,41,3,0
9,0,555.7899156841974,2,3,1,36,0,3
14,0,493.63492487507176,8,16,13,42,5,16
8,0,593.6881850670978,0,0,9,34,12,0
8,0,657.8519566387553,2,0,9,51,10,0
8,0,539.1502559991383,2,0,12,42,6,0
7,0,559.9054697622,1,2,11,49,11,2
6,1,228.83917009089248,3,4,12,43,13,4
6,1,952.1670208179306,1,0,1,5,1,0
7,0,597.0858367598569,3,2,1,13,1,2
7,0,538.1857222848486,2,0,11,19,2,0
8,0,539.0,2,1,15,55,17,1
7,0,604.3099046147344,8,18,13,51,2,18
8,0,585.1071192301473,1,0,11,42,14,0
6,0,499.14931433088407,0,0,15,52,16,0
11,0,434.6948929047721,0,1,2,23,0,1
8,0,536.9656184759971,2,5,1,9,1,5
9,0,538.8395206486247,3,2,1,8,0,2
12,0,226.43156756771074,1,5,1,13,0,5
9,0,550.466886148002,2,1,6,24,6,0
7,0,532.1416193225414,1,3,4,16,3,3
12,0,232.87472695139988,1,5,1,9,0,5
8,0,553.5222742677378,1,0,1,6,0,0
8,0,550.8265504452132,2,4,1,12,0,4
9,0,536.6973840990711,3,0,2,13,2,0
6,0,12.354912944034085,1,0,0,3,0,0
7,0,679.3441925167447,1,4,11,36,4,4
7,0,550.1078262166466,0,0,1,11,0,0
8,0,562.6122544067459,3,2,12,30,13,2
8,0,581.0375832259787,2,2,9,38,7,2
8,0,555.2983747503006,1,0,15,57,15,0
3,1,194.79951341567394,4,7,10,43,8,7
8,0,583.4000473404975,1,2,9,38,2,2
14,0,377.6071231285883,3,0,9,29,1,0
12,0,191.32055703477,3,0,8,9,2,0
8,0,543.1930367229505,1,4,16,56,24,4
14,0,255.69897924331718,1,0,7,39,6,0
7,0,549.680474424908,1,5,11,45,8,5
8,0,702.9958414410535,3,2,9,34,10,2
7,0,555.6561650247749,7,3,1,7,0,3
8,0,594.1134190070054,2,0,10,43,8,0
7,0,551.8556024180099,2,5,1,13,0,5
8,0,607.0,2,0,11,33,3,0
10,0,327.7152078212515,0,0,2,9,1,0
7,0,529.3001190831102,0,0,1,8,0,0
8,0,526.9207677954244,6,3,15,51,5,3
7,0,550.1012197582767,0,0,9,44,6,0
8,0,703.6506760040554,3,0,9,33,10,0
17,0,164.64317121478038,5,5,13,35,12,5
12,0,183.08442547231357,2,3,15,54,19,3
8,0,539.8524856148073,1,0,15,62,9,0
8,0,498.77553887755226,2,0,5,20,3,0
12,0,333.1349313200746,1,3,9,36,1,3
7,0,532.0,4,3,1,7,1,3
8,0,589.6900255530074,5,7,5,19,1,7
7,0,537.2878343970095,2,4,12,46,16,4
7,0,611.9273041018033,3,3,2,17,2,3
8,0,708.9286153842258,2,1,12,39,0,1
7,0,674.1712767880531,1,0,11,39,5,0
12,1,222.86287502790665,6,20,11,42,8,20
8,0,585.9920833542606,0,0,9,41,6,0
8,0,582.2495477341196,3,3,9,37,9,3
8,0,479.3506740028207,3,5,3,18,2,5
9,0,460.94238841545905,6,2,0,8,0,2
8,0,538.097490126206,2,2,15,51,4,2
7,0,601.2263841226372,4,3,9,31,3,3
8,0,536.69436427931,2,2,1,16,2,2
8,0,535.7241310442108,1,3,1,16,1,3
12,0,301.0181225769198,1,0,11,41,17,0
8,0,488.913208350464,1,1,3,16,0,1
4,1,1018.3236914543858,4,7,4,18,4,7
8,0,593.0,0,0,9,39,5,0
8,0,473.6190771002852,1,1,3,23,2,1
17,0,324.5219109772234,5,9,10,23,5,9
7,0,530.9668079171757,1,1,3,18,2,1
8,0,589.9692615032051,0,0,11,34,7,0
7,0,488.34923372237586,3,5,14,49,7,5
8,0,545.4972605001534,3,2,15,52,10,2
11,0,203.64563639875738,0,0,9,17,13,0
7,0,553.716859730772,2,2,1,7,0,2
8,0,536.3771608942889,0,0,15,53,5,0
7,0,549.0352208883453,7,4,9,25,0,4
8,0,478.8691401535753,2,4,3,20,2,4
7,0,622.049108620217,2,1,12,28,4,1
8,0,487.8799032066922,1,0,3,14,1,0
9,0,533.328143802451,2,5,0,12,0,4
12,0,231.2990607447533,2,5,1,9,1,5
7,0,562.4474940758865,2,5,1,8,1,5
8,0,552.3930580918651,1,0,1,8,0,0
8,0,732.8008104148537,1,0,6,19,1,0
7,0,561.7176600482226,3,7,16,67,15,7
11,0,295.50709728351706,0,0,10,47,17,0
7,0,556.1188851861918,4,3,1,7,0,3
8,0,539.4589350989359,1,0,14,41,5,0
8,0,595.0853286179154,1,0,10,47,9,0
7,0,542.0,1,2,1,12,1,2
12,0,183.40106935921986,2,3,14,54,18,3
7,0,664.8849436874884,1,0,9,38,2,0
3,1,812.2423982968146,1,8,3,23,2,8
19,0,314.54204495136423,7,10,10,27,0,10
8,0,658.1616594262065,2,1,9,41,5,1
7,0,548.3947714993693,2,4,1,12,0,4
9,0,491.4102209592468,0,0,3,12,2,0
7,0,567.8319840526175,1,0,12,40,3,0
9,0,539.2528952019313,2,1,2,13,1,1
9,0,538.4879985466763,1,1,1,13,2,1
11,0,296.10485156709507,2,1,1,8,2,1
7,0,536.1355043343328,2,0,10,20,1,0
7,0,549.8366272162949,1,0,1,8,0,0
7,0,615.8655282929044,1,2,9,39,5,2
7,0,554.3682093369296,2,2,1,8,0,2
8,0,538.4888431934158,1,0,14,49,7,0
8,0,468.3052766517531,3,2,3,14,3,2
9,0,535.4245265594859,5,3,1,7,0,3
7,0,558.8498326850884,0,0,1,7,0,0
9,0,534.4158524518946,2,0,9,21,0,0
9,0,538.606192748079,3,2,1,8,0,2
8,0,474.0,7,6,3,15,5,6
8,0,594.5458844568274,2,1,1,13,1,1
7,0,673.8640901391052,2,3,11,33,5,3
7,0,532.5917081541347,1,1,3,16,2,1
7,0,537.4758450392484,3,3,8,35,8,3
14,0,402.1423537752166,2,5,11,36,7,5
7,0,572.7062858785059,2,0,10,34,9,0
2,1,820.8850530662908,1,3,9,35,3,3
8,0,489.0,2,1,4,16,1,1
7,0,523.7923586256319,5,5,1,8,0,5
12,0,134.51991294958717,0,0,11,42,5,0
8,0,544.3338863227839,6,3,1,7,0,3
9,1,183.7075837641505,2,0,7,7,1,0
8,0,543.0,1,4,2,10,0,4
8,0,581.0137856975882,3,2,9,37,9,2
11,0,185.73185503203226,0,0,15,46,1,0
8,0,591.383605338729,0,0,8,19,6,0
7,0,620.6739647804075,1,4,9,37,1,4
8,0,489.0004360548265,1,3,4,24,7,3
8,0,596.0497702933379,3,0,9,20,10,0
8,0,533.097268229242,1,2,15,62,3,2
8,0,57.10767305640613,0,0,3,17,2,0
2,1,817.7273844138687,1,5,7,31,2,5
8,0,550.0,2,4,1,8,2,4
8,0,601.8283324626002,2,1,12,24,1,1
11,0,380.7160027160839,1,1,1,7,0,1
8,0,534.4362701659664,2,5,16,64,10,5
4,0,482.9794513304585,0,0,11,38,9,0
11,0,256.30270796237716,3,5,12,37,16,5
8,0,598.0,2,3,1,12,0,3
8,0,490.49982424114324,0,0,3,20,5,0
11,0,503.5965575914735,0,0,1,9,1,0
7,0,533.670788412652,2,1,1,15,0,1
12,0,385.61288592733905,6,6,11,39,4,6
7,0,549.1663139341895,5,4,1,7,0,4
8,0,550.0,1,3,1,10,0,3
8,0,617.653899430031,2,0,1,10,0,0
11,0,503.3283099187085,1,4,8,26,3,4
8,0,734.2773269259502,3,1,9,35,9,1
9,0,538.0,2,5,1,9,0,5
7,0,534.6114470045081,6,3,1,6,0,3
7,0,556.4535135954596,2,3,1,8,0,3
11,0,293.7753843275351,2,0,1,8,1,0
8,0,480.0435658393615,0,0,3,14,3,0
9,0,470.4023366096164,1,0,3,22,1,0
8,0,581.0837142612638,2,2,9,39,6,2
9,0,537.6740906351175,6,4,1,7,0,3
7,0,537.0434834583335,2,1,7,18,2,1
8,0,585.74624377496,1,3,9,39,1,3
8,0,562.9489562517617,1,0,13,29,16,0
7,0,597.8636641776357,2,0,10,28,2,0
7,0,550.0087892885466,0,0,1,11,0,0
7,0,610.2346703277029,3,2,10,44,4,2
11,0,331.28120918092037,1,4,8,37,13,4
9,0,537.5145318609157,3,0,3,13,2,0
2,0,225.15819604404783,1,0,0,2,0,0
8,0,489.8592768658152,1,3,5,27,8,3
3,1,192.45784908087967,5,9,11,41,13,9
7,0,524.1300081651057,6,5,1,8,0,5
7,0,545.1925377673498,2,0,1,8,0,0
7,0,476.9806151341522,2,0,14,27,16,0
9,0,532.943680188178,2,3,9,29,3,3
11,0,239.73244039908994,4,3,15,47,10,3
12,0,161.90515426511675,2,0,14,42,3,0
12,0,395.50416663792583,2,0,10,30,2,0
8,0,523.1223110567207,4,3,15,55,14,3
7,0,536.0965787933136,2,1,4,18,2,1
8,0,486.8654856536178,1,2,3,16,1,2
7,0,613.6474104472176,1,1,8,41,6,1
7,0,611.0109964415074,5,3,9,20,2,3
8,0,657.8397171104988,1,2,9,48,2,2
9,0,538.5740603284256,3,0,4,12,3,0
8,0,747.1192054387926,2,0,9,45,12,0
7,0,563.6393935629824,2,4,1,9,0,4
13,0,153.9207231330782,0,0,16,45,4,0
8,0,550.6256297608477,2,3,11,42,8,3
8,0,539.1998737446806,1,1,9,32,2,1
7,0,611.4285242314724,4,3,6,19,2,3
0,1,857.5394805098342,6,10,10,31,0,10
7,0,557.7026813064765,6,6,0,7,0,6
8,0,499.90258350831573,2,1,5,19,4,1
7,0,548.8027785373381,5,5,1,7,0,5
9,0,538.3070696766583,2,0,3,13,2,0
7,0,609.4476054637851,3,0,10,25,5,0
8,0,548.0,6,3,1,8,0,3
8,0,536.0,1,0,1,11,0,0
8,0,481.6949751130619,1,0,4,15,2,0
