login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable,usb_events_count_zscore,files_accessed_count_zscore,email_count_zscore,session_duration_mins_zscore
7,0,617.0,0,0,9,23,7,0,0.0,0.0,0.2627691364061197,0.906694212665015
12,0,275.15,0,0,15,35,5,0,-1.1136767589626242,-0.5579942531181358,0.3585685828003204,-0.748865219239026
8,0,622.0,0,0,9,47,5,0,0.0,0.0,0.3328937505866299,1.4911833239774397
23,1,260.5333333333333,5,6,10,48,12,6,0.5770457862981725,-0.6970683290174273,0.2819118176498617,-0.5839756981486209
7,0,502.0,0,0,9,28,13,0,0.0,0.0,0.3036875835622764,1.6033805173729552
12,0,187.26666666666668,1,4,9,34,7,4,0.10835539067466424,1.6362494892054062,0.18257418583505547,-0.7388908989973297
12,0,282.3333333333333,0,0,11,40,9,0,-0.8280052326869131,-0.7448462743701089,0.2318720797544537,-0.9650342414966901
7,0,667.0,0,0,11,38,1,0,0.0,0.0,0.0,0.26210325642337823
7,0,675.0,0,0,4,17,5,0,0.0,0.0,1.1890880321736932,0.9463994105911955
8,0,490.0,0,0,3,19,0,0,0.0,0.0,0.23336686546447327,0.338794784936961
14,0,304.85,2,0,8,41,9,0,1.4740362528166453,-0.5261150481160417,-0.4873950056537221,-1.0658779186212979
11,0,331.1166666666667,2,0,9,21,7,0,2.7481054079735237,-0.48684684147923113,0.36142859686337725,-0.2924324010531586
9,0,735.0,0,0,6,43,6,0,0.0,0.0,-1.9088189394465214,-0.06515744582034629
12,0,225.85,0,0,3,12,1,0,-1.7045505050430227,-1.5724603584661097,0.18257418583505455,-0.3938330802746756
8,0,564.0,0,0,9,30,2,0,0.0,0.0,0.2162734231207951,1.2465119511601053
7,0,546.0,0,0,8,26,1,0,0.0,0.0,-1.5703459474134356,-0.056304950205296356
8,0,531.0,0,0,9,32,4,0,0.0,0.0,0.32773069341672384,-1.56410928566843
7,0,480.0,0,0,14,46,13,0,0.0,0.0,0.0714576494445179,-0.5099879099126858
8,0,541.0,0,0,9,35,2,0,0.0,0.0,0.18257418583505472,-0.6433232130032136
7,0,541.0,0,0,1,8,0,0,0.0,0.0,0.26276913640612176,-0.20395278615925794
8,0,566.0,0,0,1,10,1,0,0.0,0.0,0.0,2.0869253002842982
8,0,582.0,3,5,9,22,8,5,1.071582973943373,1.8909629806191477,0.23245917293311033,-1.7348440390685742
13,0,282.1166666666667,2,2,9,43,11,1,0.16341205304135226,-0.6448496686790369,0.2573131276520895,-0.8107010837442205
22,1,532.0166666666667,0,0,11,47,16,0,0.0,0.0,0.3277306934167147,0.8487015752942693
13,0,294.8333333333333,0,0,1,9,1,0,-0.6436503043467892,-0.42372671484776714,0.0,-0.9332370414527394
8,0,609.0,0,0,14,42,4,0,0.0,0.0,0.28217605590478756,0.18644661648167948
7,0,487.0,0,0,14,29,18,0,0.0,0.0,0.0,0.26528227330011367
7,0,657.0,0,0,3,19,1,0,0.0,0.0,0.18257418583505472,-1.5000344299994715
13,0,224.75,0,0,15,38,8,0,0.0,0.0,0.46295659455985133,-1.006366381055217
8,0,651.0,0,0,1,9,2,0,0.0,0.0,0.18257418583505533,-0.7790019252544321
7,0,553.0,0,0,15,31,16,0,0.0,0.0,0.3630677372311977,0.4849407830805265
12,0,428.96666666666664,2,27,10,24,5,27,-0.46520738434354303,0.6196137581953244,0.468718433280547,-0.31529791273104385
13,0,208.56666666666666,2,11,3,12,4,11,1.1953091287604982,2.1905280304907215,0.3397394377639123,-0.681616690758918
8,0,488.0,0,0,3,21,3,0,-0.6436503043467893,-0.5142037955898215,0.3277306934167253,-0.15789896276667414
12,0,262.1166666666667,0,0,18,10,21,0,0.0,0.0,-0.020073506714266328,-0.5888078749813426
8,0,657.0,0,0,9,33,1,0,0.0,0.0,0.5120028248509665,-1.2398624770840112
8,0,485.0,0,0,2,14,2,0,0.0,0.0,-3.6787679096857016,-0.5608653684165938
11,0,353.45,0,0,15,42,14,0,0.0,0.0,0.24147416146787473,-0.05750219332201331
9,0,478.0,0,0,3,19,0,0,0.0,0.0,0.0,-0.8526062892460597
8,0,664.0,0,0,1,6,0,0,0.0,0.0,0.0,-0.06495186957402944
7,0,553.0,0,0,10,28,9,0,0.0,0.0,-5.985438604243732,0.6707476746647861
12,0,190.08333333333334,0,0,11,27,4,0,-0.5962564743307677,-0.4001533448398289,-0.7514195475268992,-0.5240848536800529
7,0,614.0,0,0,1,9,0,0,0.0,0.0,0.26276913640612176,0.47391891433384287
13,0,273.96666666666664,0,0,9,36,7,0,0.0,0.0,0.4629565945598503,-0.6300702544357882
13,0,277.6333333333333,0,0,10,42,6,0,-0.643650304346789,-0.5787888927450174,0.22322226298950948,-0.8117382829914517
8,0,552.0,0,0,9,23,11,0,-0.5962564743307678,-0.4875499133758378,0.3436878864006121,1.8322944829948378
14,0,280.4166666666667,0,0,9,41,7,0,0.0,0.0,0.0,-0.92845069142222
7,0,472.0,0,0,14,39,18,0,0.0,0.0,0.23649172299485677,-1.0197407704690558
7,0,660.0,0,0,3,17,2,0,0.0,0.0,0.0,-0.6032762308700793
11,0,564.0166666666667,0,0,9,20,14,0,0.0,0.0,0.20756357328419534,0.1921937785707365
7,0,612.0,0,0,10,43,14,0,0.0,0.0,0.0,0.4569124862576521
8,0,487.0,0,0,3,23,1,0,0.0,0.0,0.18257418583505472,0.10364549535532241
8,0,598.0,0,0,6,16,6,0,0.0,0.0,-11.561842001869095,-0.471395072381439
7,0,601.0,0,0,9,29,12,0,0.0,0.0,0.2775816878594496,-0.7733318022968563
12,0,184.73333333333332,0,0,15,40,3,0,0.0,0.0,0.3015209897000286,-0.2825635769746817
13,0,462.51666666666665,6,8,9,37,24,8,-3.377622437948518,0.8998258774266327,0.2681432946136844,-0.42870833877685965
8,0,666.0,0,0,14,31,15,0,0.0,0.0,0.2709570473691125,-0.028250925609705508
8,0,545.0,0,0,14,44,14,0,0.0,0.0,-0.14616018357730606,-0.2643835431753306
9,0,563.0,0,0,3,18,1,0,0.0,0.0,0.18257418583505472,1.5381645795931063
14,0,177.35,0,0,3,19,1,0,0.0,0.0,0.31406918948268825,-0.8198651223748217
8,0,653.0,0,0,1,8,1,0,0.0,0.0,0.0,-1.263256845083957
13,0,221.15,0,0,15,43,21,0,-0.28148707373091864,-0.2573131276520894,0.33249360529224004,-1.1499595391476174
9,0,725.0,0,0,3,22,2,0,0.0,0.0,0.18257418583505555,-0.282104939401838
7,0,606.0,0,0,8,43,12,0,0.0,0.0,-0.8860085697567073,0.01243625668147146
12,0,194.41666666666666,0,0,10,39,16,0,0.0,0.0,-4.422345854537253,-0.9646628535008103
17,1,551.8166666666667,0,0,11,50,9,0,0.0,0.0,0.332127009160381,1.3695705673531453
7,0,611.0,0,0,11,30,0,0,0.0,0.0,0.5120028248509647,0.3759437541855132
7,0,675.0,0,0,18,65,6,0,0.0,0.0,0.3030952169069863,1.1410812613274484
7,0,612.0,0,0,9,47,1,0,0.0,0.0,0.2814870737309174,0.6591876034426678
8,0,527.0,0,0,3,25,0,0,0.0,0.0,0.16462929185997796,-1.4589698955998327
12,0,260.71666666666664,0,0,11,32,10,0,0.0,0.0,0.2984031850038424,-0.9955439170156999
9,0,504.3833333333333,0,0,3,13,1,0,0.0,0.0,0.0,-0.07179373747464758
9,0,531.0,0,0,18,38,15,0,0.0,0.0,0.18257418583507573,-1.230181786825606
6,0,534.0,0,0,11,39,12,0,0.0,0.0,0.18257418583505583,-0.8985984652995883
13,0,264.5833333333333,3,13,9,44,0,13,0.8000340592204844,0.5908762033921647,0.4000281521624723,-1.1654729481417843
13,0,207.43333333333334,0,0,1,9,0,0,0.0,0.0,0.0,-0.9374508285935195
7,0,494.0,0,0,14,50,7,0,0.0,0.0,0.3614285968633727,0.7885321510523737
9,0,529.0,0,0,3,22,5,0,0.0,0.0,0.3726998535560012,-0.8732945511263113
12,0,208.01666666666668,0,0,11,38,14,0,0.0,0.0,0.24839912974801973,-0.5039106492331474
7,0,615.0,0,0,9,44,2,0,0.0,0.0,0.26276913640611704,0.7882758333472835
7,0,480.0,0,0,14,38,8,0,0.0,0.0,0.2964435660944395,-0.8559989908883107
12,0,402.78333333333336,0,0,9,40,12,0,0.0,0.0,0.36142859686337864,-0.7306611876564953
9,0,728.0,0,0,9,38,11,0,0.0,0.0,0.3856396617542704,0.030039907073930904
8,0,605.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,0.06366086027352497
11,0,421.43333333333334,2,7,9,30,16,7,-0.10052128937058438,0.5059672171779087,0.23336686546447263,0.10797003968788511
9,0,601.0,0,0,9,33,14,0,0.0,0.0,0.18257418583505475,-1.0324739015965494
8,0,538.0,0,0,15,44,18,0,0.0,0.0,0.32773069341672306,-1.1822905123117526
8,0,546.0,0,0,15,37,7,0,0.0,0.0,0.2663154389882009,-0.11301327862972575
7,0,676.0,0,0,9,23,2,0,0.0,0.0,0.2075635732841952,1.0284232902351735
13,0,412.05,1,6,9,27,2,6,-0.8650936924831867,-0.1111821313236111,0.36812228768656313,-1.0243197808295872
8,0,490.0,0,0,10,46,13,0,-0.7784609470818674,-0.6334491784154591,0.22220228792913016,-0.02179966861196131
11,0,313.2,0,0,9,33,2,0,0.0,0.0,0.2525671913079994,-0.7848390255565173
8,0,726.0,0,0,9,27,8,0,0.0,0.0,0.26276913640612515,-0.04495193014200794
8,0,672.0,0,0,9,38,11,0,0.0,0.0,0.3856396617542672,0.19242847130527077
9,0,534.0,0,0,3,23,5,0,0.0,0.0,0.0,-1.190904052217962
8,0,600.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-0.7577508890058247
9,0,713.0,0,0,3,11,5,0,0.0,0.0,0.18257418583505594,-1.458733509467124
9,0,535.0,0,0,3,14,1,0,0.0,0.0,0.18257418583505555,-0.27314216325814855
8,0,546.0,0,0,14,51,5,0,0.0,0.0,-0.09881452203147924,-0.44736401722037045
7,0,598.0,0,0,11,23,12,0,-0.18257418583505539,-0.18257418583505536,0.41056625538311337,-0.3041064383874882
8,0,545.0,0,0,15,11,14,0,0.0,0.0,0.4396968652757694,-0.5133594455418294
8,0,618.0,9,25,11,40,3,25,0.9446203958774619,0.12453120649208564,0.3856396617542696,1.2290691325046637
13,0,409.26666666666665,0,0,9,24,16,0,0.0,0.0,0.18257418583505913,-0.9384209102555626
10,0,413.43333333333334,0,0,16,36,6,0,0.0,0.0,0.30709761166350824,0.5897715184991684
8,0,597.0,1,0,1,9,0,0,-0.9066469892192488,-0.8932285400192598,0.18257418583505533,-0.9617437249979274
7,0,541.0,0,0,9,11,0,0,0.0,0.0,0.26276913640612265,-0.7703196004953905
8,0,505.0,0,0,14,48,22,0,0.0,0.0,0.23245917293311,2.0276187051131838
8,0,464.0,0,0,5,28,7,0,0.0,0.0,0.18257418583505472,-1.7844242166640505
13,0,145.8,0,0,9,32,9,0,0.0,0.0,0.2814870737309177,-1.000267936894685
13,0,223.91666666666666,0,0,9,28,11,0,0.0,0.0,0.37703695143194915,-1.1363264735948646
7,0,533.0,0,0,1,7,0,0,0.0,0.0,0.18257418583505533,-1.3458834906659722
7,0,590.0,0,0,15,32,9,0,0.0,0.0,0.34390058211764696,-1.5871116225567157
8,0,595.0,0,0,1,7,0,0,0.0,0.0,0.32773069341672495,-1.0626604710084375
7,0,603.0,0,0,1,10,2,0,0.0,0.0,0.18257418583505533,-0.4392766663635001
12,0,364.31666666666666,0,0,9,36,14,0,-1.0578042218149333,-0.577045786298172,0.2814870737309173,-0.40106783385334177
7,0,609.0,0,0,17,34,5,0,0.0,0.0,-1.5211430964109252,0.35102901035208334
13,0,320.71666666666664,0,0,9,39,12,0,0.0,0.0,0.2627691364061209,-0.6658604328123786
11,0,550.1166666666667,0,0,9,36,12,0,-0.5607653977603302,-0.4429905207831872,0.3277306934167231,-0.1511837147878599
7,0,550.0,0,0,9,20,3,0,0.0,0.0,0.28148707373091864,0.3679966781130812
7,0,474.0,0,0,15,42,19,0,-0.7624801885686395,-0.5609526441251587,0.38563966175428654,-0.6506480855170843
14,0,156.23333333333332,3,7,3,19,3,7,0.8905290962104562,0.6063049016813378,0.0,-0.8247478710994511
8,0,600.0,0,0,11,38,17,0,0.0,0.0,0.21128989128438977,-0.7208916924448822
13,0,203.26666666666668,0,0,9,38,0,0,0.0,0.0,0.25870083721078846,-1.2037308205128885
11,0,571.6,0,0,3,19,0,0,0.0,0.0,0.18257418583505472,0.6528153200839445
8,0,597.0,0,0,1,7,2,0,0.0,0.0,-0.3140691894826887,-1.2518627905347564
7,0,550.0,0,0,27,57,10,0,0.0,0.0,0.5928871321889061,-0.07429266347193393
7,0,608.0,0,0,1,10,0,0,0.0,0.0,0.0,0.32625775175581956
11,0,289.8833333333333,9,25,16,48,18,25,0.592887132188877,0.05272356913555409,-1.785130811791974,-0.2595464020176208
10,0,474.4166666666667,0,0,9,36,9,0,0.0,0.0,0.23245917293311008,-0.4690622828513749
8,0,597.0,0,0,11,41,19,0,-0.6921568708897168,-0.30709761166350796,0.37269985355600005,-0.617957712663883
8,0,504.0,0,0,3,19,0,0,0.0,0.0,0.18257418583505472,1.3585729013577355
7,0,560.0,0,0,15,52,15,0,0.0,0.0,0.3767623099351921,1.3749674825932625
8,0,539.0,0,0,15,52,9,0,0.0,0.0,0.3058568081582852,-0.7749634656762617
8,0,544.0,0,0,11,43,8,0,0.0,0.0,0.20468038742191405,-0.23868385515689722
8,0,650.0,0,0,9,27,5,0,0.0,0.0,0.3277306934167233,-1.0085934565398893
19,1,501.56666666666666,0,0,10,48,4,0,0.0,0.0,-1.9704095161164197,-0.8622207289000761
8,0,612.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,0.44562896293770854
8,0,491.0,0,0,3,23,2,0,0.0,0.0,0.3614285968633782,0.29929337330464195
8,0,610.0,0,0,7,42,0,0,0.0,0.0,-1.8713328919390124,0.36166108148109744
12,0,344.21666666666664,0,0,9,38,9,0,0.0,0.0,0.29644356609443906,0.1366361089115274
7,0,485.0,0,0,14,30,5,0,0.0,0.0,0.4003452741255731,-0.15903270720883933
11,1,959.4666666666667,0,0,13,51,8,0,0.0,0.0,-0.45048776010088826,2.339887805009553
15,0,383.56666666666666,2,4,9,47,3,4,-0.058341716366118505,-0.3031023279482847,0.26194012244680115,-0.9159928895028131
13,0,313.53333333333336,0,0,3,18,2,0,0.0,0.0,0.1825741858350555,-0.4538048516808628
13,0,473.4,0,0,3,19,1,0,0.0,0.0,0.2627691364061226,-0.16335125228840486
7,0,612.0,1,4,9,39,10,4,-0.6705314333428192,1.1383078146314665,0.26276913640611604,0.3677816873112625
7,0,529.0,0,0,1,8,0,0,0.0,0.0,0.38563966175427117,-1.0328741109487385
7,0,490.0,0,0,14,50,2,0,0.0,0.0,0.22175575442779122,0.7686644832637853
8,0,723.0,0,0,9,15,3,0,0.0,0.0,0.45717503104282753,-0.6457084757631959
9,0,725.0,0,0,14,36,12,0,0.0,0.0,0.3614285968633755,-0.0657835783746557
8,0,603.0,0,0,11,16,0,0,-0.6436503043467893,-0.28867513459481275,0.32280398392106335,1.8122461157865495
7,0,595.0,0,0,9,22,2,0,0.0,0.0,0.32672661417758797,-0.4582243951021176
8,0,559.0,0,0,14,46,4,0,0.0,0.0,0.3767623099351926,1.212052961050168
8,0,607.0,0,0,1,5,1,0,0.0,0.0,0.26276913640612176,0.09514762066936908
11,0,308.65,0,0,1,7,1,0,0.0,0.0,-0.1042181520704232,-0.2667395250722838
9,0,542.0,0,0,3,15,1,0,0.0,0.0,0.2627691364061226,-0.5442278444067721
8,0,609.0,0,0,1,9,1,0,0.0,0.0,0.0,0.6080796064338925
8,0,560.0,0,0,9,36,10,0,0.0,0.0,0.0,1.3455610518010652
9,0,541.0,0,0,3,21,0,0,0.0,0.0,0.28148707373091836,-0.7134968567460835
12,0,338.78333333333336,0,0,9,9,0,0,0.0,0.0,0.38563966175427283,-0.5233225282308452
12,0,319.4166666666667,0,0,14,50,17,0,0.0,0.0,-1.7821869924871763,-0.7524194193454639
14,0,415.35,0,0,3,16,2,0,0.0,0.0,0.1825741858350548,-0.8306326942024654
12,0,199.76666666666668,4,3,14,52,8,3,1.6039649036289696,-0.6168196432533632,0.30014866071941143,-1.0040795754562408
7,0,626.0,0,0,14,44,17,0,0.0,0.0,0.3371097162835452,1.9449988618761147
7,0,609.0,0,0,1,9,2,0,0.0,0.0,0.0,0.24120739536576138
8,0,616.0,0,0,1,7,0,0,0.0,0.0,0.1825741858350553,1.0447699057589155
7,0,672.0,0,0,9,41,8,0,-0.6436503043467892,-0.28235631020158375,0.27788295181828354,0.45480357800610904
8,0,549.0,0,0,1,8,3,0,0.0,0.0,0.18257418583505533,0.3736279713090239
9,0,731.0,0,0,9,35,13,0,0.0,0.0,0.24204515815413186,0.2735944921056557
8,0,608.0,0,0,1,9,0,0,0.0,0.0,0.0,-0.14047586642991347
8,0,540.0,0,0,9,28,12,0,0.0,0.0,0.25894405403752263,-0.7667788713407235
13,0,280.96666666666664,1,0,1,7,0,0,0.828759377179624,-0.3247620571250919,0.18257418583505533,-0.49127178328328275
13,0,184.36666666666667,0,0,27,78,31,0,0.0,0.0,0.2872586598119385,-1.427574504187823
7,0,596.0,0,0,9,35,0,0,0.0,0.0,0.3140691894826891,-1.0958431878982497
7,0,542.0,0,0,9,41,5,0,0.0,0.0,0.21128989128438969,-0.4806938331906073
12,0,253.96666666666667,2,1,10,28,3,1,0.154972781955406,-0.38457615215905616,0.2886751345948135,-0.07788633776505438
9,0,560.0,0,0,3,15,3,0,0.0,0.0,0.4130232866245169,1.3981827592713927
8,0,439.0,0,0,10,49,9,0,0.0,0.0,-0.24706177142638566,1.1674307959419978
11,0,497.9,0,0,9,11,16,0,-0.5599675523000585,-0.26276913640612176,0.24883706931537927,1.0111892766301207
9,0,573.3166666666667,2,0,9,33,0,0,-0.03126368928342228,-0.8343514734228478,0.20468038742191397,1.2700556515310213
7,0,651.0,0,0,3,25,5,0,0.0,0.0,0.18257418583505589,-1.5689814187597846
5,1,514.35,0,0,10,16,0,0,0.0,0.0,-5.294651389216477,-0.2911819260189757
11,0,315.5,0,0,9,46,8,0,0.0,0.0,0.37886956863631777,-0.512651238462615
8,0,661.0,0,0,9,35,10,0,0.0,0.0,0.26276913640612065,-0.2798043203253808
13,0,280.93333333333334,0,0,1,7,0,0,0.0,0.0,0.0,-0.8502934454564752
8,0,544.0,0,0,1,6,0,0,0.0,0.0,0.18257418583505533,0.0948259645414925
8,0,493.0,0,0,5,29,1,0,0.0,0.0,0.32773069341672384,0.5672040915965986
8,0,542.0,0,0,15,42,4,0,0.0,0.0,0.20238688687116388,-0.32366943748507443
8,0,550.0,0,0,4,9,1,0,0.0,0.0,-3.6511516875643135,0.1530406451247738
7,0,659.0,0,0,3,15,1,0,0.0,0.0,0.2483991297480218,-0.31699367647334126
7,0,610.0,0,0,9,37,13,0,0.0,0.0,0.27203527306704905,0.055326386810227154
13,0,196.16666666666666,0,0,11,29,1,0,0.0,0.0,0.37703695143194965,-0.5841111327259556
7,0,546.0,0,0,9,32,5,0,0.0,0.0,0.24497690142175385,0.08958119320151378
8,0,531.0,0,0,15,23,9,0,0.0,0.0,0.3551837824337839,-1.019094384271526
8,0,644.0,0,0,9,35,15,0,0.0,0.0,0.32773069341672645,-1.4538099070781814
8,0,552.0,0,0,15,39,12,0,0.0,0.0,0.37269985355600077,0.5615533107506427
14,0,149.81666666666666,0,0,3,14,1,0,0.0,0.0,0.2627691364061229,-1.0345780293575304
9,0,557.0,0,0,11,53,14,0,0.0,0.0,0.22220228792913022,1.0856514319937334
8,0,547.0,0,0,11,47,2,0,0.0,0.0,0.2667688965598861,0.11943891715550577
7,0,551.0,0,0,9,51,9,0,0.0,0.0,0.2718362665249654,0.3482332949590518
7,0,556.0,0,0,9,27,5,0,0.0,0.0,0.29445916885882695,0.8498209886116216
9,0,477.0,0,0,3,15,2,0,0.0,0.0,0.18257418583505472,-0.9169133743193648
8,0,544.0,0,0,9,48,2,0,0.0,0.0,0.2627691364061209,-0.03863088528400039
13,0,195.95,0,0,3,15,2,0,-0.9914197724809101,-0.9935965189920863,0.3221849344569845,-0.5448185036913002
6,0,603.0,0,0,9,21,11,0,0.0,0.0,0.3010398644698075,0.021627947447450523
14,0,261.81666666666666,0,0,9,38,7,0,0.0,0.0,0.2627691364061213,-0.9592471515047486
9,0,540.0,3,2,9,30,9,2,0.8803363311407058,-0.21412566957639959,0.37788882328861345,-0.8808814153866226
7,0,601.0,0,0,7,18,6,0,0.0,0.0,-12.781497043252315,-0.601282398990427
9,0,535.0,0,0,3,10,2,0,0.0,0.0,0.32773069341672534,-0.8326551270601542
7,0,558.0,0,0,9,25,12,0,0.0,0.0,0.35508725198426805,1.0276523556932355
9,0,734.0,0,0,3,25,3,0,0.0,0.0,0.18257418583505472,0.39204446942596377
9,0,742.0,0,0,3,19,0,0,0.0,0.0,0.18257418583505594,1.6379661665976406
7,0,604.0,7,21,12,12,17,21,-0.5609526441251587,-1.7541266673146159,-0.9538364228569954,-0.32499775864388386
8,0,663.0,0,0,9,28,16,0,0.0,0.0,0.26276913640612176,-0.14061508735363115
8,0,602.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-0.38170628361048337
8,0,494.0,0,0,9,30,2,0,0.0,0.0,0.3856396617542704,0.08099648127606489
13,0,187.9,2,3,9,36,1,3,0.0,-0.3162277660168379,0.28235631020158525,-1.155813818838728
8,0,542.0,0,0,1,10,0,0,0.0,0.0,0.0,-0.044881629808618845
7,0,551.0,0,0,1,9,1,0,0.0,0.0,0.0,0.13123617910834598
7,0,605.0,7,27,15,35,10,27,-1.350955905962859,0.8715778003250222,0.2709570473691119,-0.2811332351363693
7,0,548.0,0,0,10,36,7,0,0.0,0.0,-11.798304963002202,-0.3166862110555963
7,0,500.0,0,0,9,39,1,0,0.0,0.0,0.2821760559047872,1.1077730270975634
7,0,615.0,0,0,3,6,5,0,0.0,0.0,0.23336686546447333,0.5711839483001822
11,0,266.45,1,3,10,28,7,3,0.9654754565201839,0.6606693213740874,0.1825741858350547,-0.5801053749124692
8,0,617.0,0,0,11,46,10,0,0.0,0.0,0.3163179236141131,0.9111624562755316
7,0,670.0,0,0,3,18,5,0,0.0,0.0,0.3070976116635082,0.8091045410603812
8,0,609.0,0,0,9,48,0,0,0.0,0.0,0.2627691364061306,1.5344877729812587
11,0,232.96666666666667,0,0,9,46,3,0,0.0,0.0,0.3277306934167212,-0.555745990137032
7,0,473.0,0,0,15,41,12,0,0.0,0.0,0.41547448491940975,-0.9055126073237316
7,0,565.0,0,0,18,27,1,0,0.0,0.0,0.3234847478892325,1.7682568279913002
7,0,505.0,0,0,15,44,16,0,0.0,0.0,0.3856396617542665,1.8303905113626113
8,0,534.0,0,0,9,23,8,0,0.0,0.0,0.2333668654644724,-1.213841230700372
8,0,597.0,0,0,8,34,2,0,0.0,0.0,-4.785280253425612,-0.4287613239189581
7,0,612.0,0,0,1,8,0,0,0.0,0.0,0.0,0.44593401177432707
8,0,681.0,0,0,1,9,0,0,0.0,0.0,0.0,0.9950933488039039
7,0,538.0,0,0,15,52,17,0,0.0,0.0,0.3277306934167223,-0.9598868148866606
11,0,321.21666666666664,0,0,9,36,0,0,0.0,0.0,0.31361505859400585,-0.3087361153592299
9,0,480.0,0,0,3,13,1,0,0.0,0.0,0.2627691364061226,-0.4763267950201861
7,0,564.0,0,0,1,8,2,0,0.0,0.0,0.0,1.7336419075078042
7,0,488.0,0,0,14,13,5,0,0.0,0.0,0.22322226298950934,-0.004095602786332927
13,0,183.33333333333334,7,20,19,40,7,20,-1.1481209945740973,-0.8285299492368751,0.26814329461368697,-1.1184851891173637
8,0,601.0,0,0,1,9,0,0,0.0,0.0,0.1825741858350553,-0.4180201955418416
9,0,708.0,0,0,3,6,4,0,0.0,0.0,0.2483991297480219,-1.7364694858506518
7,0,612.0,0,0,9,32,7,0,0.0,0.0,0.32773069341672234,0.5266128112103007
11,0,407.23333333333335,0,0,1,9,0,0,0.0,0.0,0.0,-0.008661438357552384
12,0,186.98333333333332,0,0,15,50,13,0,0.0,0.0,0.53321077023087,-0.9322593605420754
9,0,459.53333333333336,0,0,11,26,6,0,0.0,0.0,0.38020715026270174,0.04422769921485892
7,0,617.0,0,0,15,43,4,0,0.0,0.0,0.4915960401250882,0.8874770004899829
7,0,539.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-0.8435973220190883
13,0,229.41666666666666,7,26,16,34,1,26,-0.8905290962104556,0.5949604120870585,0.3856396617542715,-0.8419823147504741
12,0,313.6333333333333,0,0,3,14,2,0,0.0,0.0,0.1825741858350553,-0.4803099434754946
8,0,613.0,0,0,1,9,1,0,0.0,0.0,0.18257418583505533,0.45984975694313635
7,0,570.0,9,22,16,20,23,22,0.6436503043467892,-1.0626538777234278,0.4629565945598493,1.8291254495919855
8,0,529.0,0,0,15,36,10,0,0.0,0.0,0.32476205712509193,-1.194321873155481
8,0,476.0,0,0,3,18,3,0,0.0,0.0,0.2627691364061226,-0.823579958552135
8,0,487.0,0,0,3,22,3,0,0.0,0.0,0.18257418583505594,0.15149525998833982
13,1,218.96666666666664,14,3,11,30,16,3,1.5609220461918825,-1.0397015820434672,0.3010398644698089,-1.1196152333179823
12,0,246.78333333333333,0,0,1,9,1,0,0.0,0.0,0.1825741858350553,-0.8356599948430736
7,0,615.0,0,0,9,34,14,0,0.0,0.0,0.36142859686337725,0.7623399542324976
8,0,560.0,3,5,3,17,5,5,0.8197357564902729,-0.020394840336100978,0.1825741858350559,0.10639812365293638
8,0,546.0,0,0,9,38,0,0,0.0,0.0,0.3469362841988352,-0.17287040365710513
7,0,486.0,0,0,15,37,17,0,0.0,0.0,0.3229807219674109,0.4167268754545594
11,0,270.31666666666666,1,3,16,25,6,3,-1.1283486747044609,-0.8777630412788543,0.20052069265738515,0.3192297601783963
11,0,297.23333333333335,2,1,10,35,18,1,0.1549727819554065,-0.9009402527350256,0.3254247320164908,-0.35908079769567536
1,1,547.2166666666667,0,0,11,43,0,0,0.0,0.0,0.2525671913079995,1.8774741293212935
11,0,271.45,2,0,14,9,15,0,1.3172686466209544,-0.4755716161438516,0.38563966175427206,-0.19684668117163676
8,0,523.0,0,0,9,40,8,0,0.0,0.0,0.26276913640612104,-1.6021137663891518
8,0,563.0,0,0,15,45,6,0,0.0,0.0,0.2814870737309223,1.2386012412306362
10,0,366.45,2,2,15,40,11,2,-0.24676383132753382,-0.30368758356227543,0.37163571112445704,-0.21367497239941832
7,0,532.0,0,0,1,9,0,0,0.0,0.0,0.18257418583505533,-1.1029619468483598
9,0,558.0,0,0,3,24,5,0,0.0,0.0,-0.18257418583505564,1.168801875732646
7,0,548.0,0,0,1,8,0,0,0.0,0.0,0.0,0.2353535842011272
8,0,650.0,0,0,1,8,0,0,0.0,0.0,-0.3070976116635081,-1.3506179553732407
7,0,596.0,0,0,15,14,21,0,0.0,0.0,0.4168726082816921,-0.6124637020415424
7,0,499.0,0,0,14,45,5,0,0.0,0.0,0.4168726082816912,1.3345151647189868
9,0,726.0,0,0,8,16,4,0,0.0,0.0,-0.5928871321888772,-0.29647561578003234
17,0,333.75,0,0,18,47,6,0,-0.6013132362941079,-0.6902850602507018,0.36142859686337453,-0.26207126067618525
12,0,211.95,0,0,27,20,26,0,0.0,0.0,0.4214697565953732,-1.0763595379859376
8,0,658.0,0,0,1,8,2,0,0.0,0.0,0.0,-1.1686319621287873
11,0,299.53333333333336,0,0,14,36,17,0,0.0,0.0,-0.30809970943023895,-0.5086008957938852
8,0,682.0,0,0,1,10,2,0,0.0,0.0,0.18257418583505533,1.3911041990707242
