login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count
7,0,545.801296750391,2,0,1,10,0
8,0,707.1278418810432,5,6,9,39,10
11,0,236.63140202418668,4,5,12,36,3
5,1,1060.7063835280057,1,0,11,32,10
7,0,561.1961175481877,3,4,11,38,6
8,0,480.29654106746364,4,5,3,20,2
11,0,301.852924635797,1,0,1,6,0
8,0,586.7829168077127,1,4,9,40,1
5,0,482.39536242408633,0,0,12,39,9
7,0,551.5134863579199,1,0,1,11,0
7,0,553.0,3,1,1,6,0
9,0,533.0,2,0,1,7,0
8,0,538.9971730229198,2,0,11,23,3
10,0,416.80417006646127,4,4,9,40,8
13,0,359.3769089879101,2,1,10,44,9
7,0,554.0,6,8,0,6,0
9,0,469.37533813253066,1,4,3,15,4
9,0,536.396607212465,1,0,1,15,0
7,0,537.5499277490368,1,3,11,39,2
2,1,423.7643002133679,7,13,10,39,8
7,0,546.0514642517024,0,0,5,13,2
8,0,594.1844836668793,2,2,9,38,2
8,0,623.3200826317866,2,4,11,9,3
17,0,706.700824403964,2,0,9,26,6
8,0,595.843204106384,0,0,9,19,5
8,0,539.0,2,0,15,53,16
1,0,656.6910572268936,1,0,14,46,10
8,0,476.08881373452135,0,0,3,24,2
7,0,545.6580862731198,2,0,1,9,0
8,0,474.0,0,0,3,21,1
7,0,612.0,2,4,9,16,12
7,0,534.0542066474948,1,5,1,14,1
8,0,539.4153769607098,2,2,15,55,17
11,0,282.0801843379899,3,1,13,37,11
7,0,547.0049535028751,7,5,1,12,2
12,0,265.96374935691057,1,0,8,33,8
8,0,478.7299132438829,2,4,3,20,2
13,0,153.07345483384455,0,0,15,52,3
7,0,553.57402772455,2,0,10,48,3
9,0,538.0,2,4,1,9,0
8,0,734.2000407747755,3,1,9,35,8
13,0,344.32811933239606,3,5,9,46,5
17,0,543.1067686341361,8,15,10,30,2
18,0,543.1666185142024,3,3,11,34,13
8,0,587.0,2,0,9,42,7
13,0,343.53877424792125,4,4,7,42,5
7,0,534.0,3,2,1,13,0
8,0,656.5194655530187,2,3,9,34,6
7,0,539.9064283967589,2,0,2,14,5
7,0,538.0,6,9,15,43,18
12,0,408.7397825331498,0,0,13,45,8
4,0,693.1912991920246,1,0,11,42,1
7,0,525.0482190844396,5,6,1,9,4
8,0,538.8328747218305,2,0,14,48,5
8,0,491.8228300210071,0,0,3,20,5
8,0,729.6158933848641,2,0,9,20,1
8,0,489.6592819105032,0,0,3,12,2
8,0,546.0,2,0,1,9,0
5,0,565.8874064807088,5,14,15,65,19
9,0,539.8849367804789,3,2,8,36,5
7,0,612.1611315591388,5,3,11,43,1
6,0,8.995039926200132,1,0,0,3,0
8,0,541.7610513462257,4,4,15,53,11
12,0,182.106466178652,3,2,15,59,15
8,0,489.76597647762065,0,0,3,11,3
18,0,541.3477005855384,3,3,11,33,12
11,0,393.32389769235976,0,0,9,38,7
7,0,476.6159104770377,2,0,15,30,19
8,0,580.6242979655732,3,1,9,37,9
13,0,249.20151088508658,2,3,9,38,7
7,0,526.3913690778803,6,10,1,9,0
8,0,597.8580660567703,0,0,10,32,10
8,0,734.2844587293829,1,4,9,38,8
7,0,561.2000700622278,2,2,11,33,9
7,0,553.3802931617585,3,2,1,14,1
9,0,356.2922133423093,2,0,12,46,7
8,0,536.1472008904708,4,5,10,9,13
7,0,529.2052740496513,2,2,1,10,0
7,0,632.3210477229696,1,0,1,14,0
8,0,738.0212639794511,1,5,9,27,2
3,0,70.80783287698804,1,0,0,2,0
9,0,536.0,1,0,9,29,1
8,0,499.8629029238691,1,2,5,18,4
9,0,535.8238448120961,2,0,9,41,9
7,0,567.6264812527602,2,2,1,9,0
12,0,382.86478784719804,0,0,9,41,2
8,0,539.3441074501753,1,0,15,55,6
12,0,388.3985554749994,6,5,10,38,4
8,0,733.1019522720163,2,4,11,33,5
7,0,544.4052264574473,1,4,1,12,0
7,0,620.9968984287636,2,4,13,32,16
3,0,172.3762920363218,3,3,11,41,3
8,0,658.2500381134323,0,0,1,8,0
8,0,732.7808519845952,4,7,10,43,10
8,0,483.8842098679714,1,2,3,15,2
7,0,532.3615455130388,1,1,3,16,2
6,1,194.14792037325077,6,5,10,42,6
11,0,394.1623862161326,3,3,10,50,8
18,0,261.36999324163315,4,1,11,40,7
11,0,186.6077261373291,1,1,14,43,4
12,0,218.9720969875746,6,7,1,8,0
8,0,477.69839216241184,1,2,3,20,3
8,0,558.0525276454632,7,6,10,37,9
8,0,538.0915616050784,1,3,17,46,18
5,1,193.81030648520934,5,3,10,42,10
13,0,179.9817852092659,3,9,11,39,3
7,0,676.8296121545065,4,7,11,24,2
8,0,538.0,2,1,14,49,5
8,0,536.0,1,0,1,11,0
7,0,551.219117137403,0,0,10,46,4
8,1,955.6390991711619,1,0,3,7,0
7,0,537.5326693922959,3,1,1,9,0
8,0,533.7427787222099,5,3,1,7,0
7,0,568.0,1,3,1,8,0
13,0,445.34854030060234,3,1,9,28,3
8,0,552.0682104769138,3,0,14,18,17
7,0,548.9304581521607,5,5,1,7,0
13,0,141.0302484736333,2,0,15,44,8
8,0,537.4417923098223,3,0,14,52,10
8,0,593.0,1,0,9,38,7
7,0,559.3562599956108,2,1,1,12,1
7,0,488.6002218159629,3,5,15,49,10
9,0,718.4502537754697,0,0,3,18,3
9,0,500.8316668530019,0,1,11,26,13
8,0,550.0,1,4,1,8,1
9,0,553.3364182425763,1,4,9,33,3
8,0,544.5766170690443,1,1,9,31,1
11,0,245.79501285023846,3,0,15,43,16
13,0,141.37456455119917,3,1,15,44,11
8,0,597.6572083379178,2,0,11,23,6
8,0,548.0501221507129,1,2,9,33,8
7,0,549.31223593162,7,8,2,13,3
9,0,538.7656246315765,4,4,9,38,2
12,0,381.02021546243174,0,0,9,44,0
8,0,584.754784032978,1,2,9,39,4
7,0,553.1280814747615,2,0,1,11,0
10,0,416.18355365291904,5,3,9,36,6
7,0,563.2524610356785,2,0,11,41,1
9,0,545.8740475977926,5,4,9,29,10
7,0,613.2931095522716,2,0,9,34,6
8,0,538.5224847330837,3,2,15,50,4
8,1,773.7689389389169,1,0,12,54,11
14,1,761.5185836431689,1,0,2,12,1
10,0,279.3972695640375,2,3,9,29,2
7,0,672.8754702953585,1,0,11,41,5
7,0,556.9488260588719,5,5,10,37,9
7,0,550.4601661433783,2,4,10,36,4
8,0,550.5329820978881,2,4,1,12,0
10,0,251.0016912791533,3,8,9,37,8
5,0,280.9290529250971,6,6,10,26,3
8,0,561.6026827690519,2,0,16,59,14
7,0,607.9468061866879,2,2,9,29,4
8,0,536.2085966427338,0,0,15,45,22
8,0,602.633596744777,7,8,9,30,2
8,0,541.9419027838048,2,0,3,15,2
8,0,599.2083032095744,0,0,8,34,8
7,0,524.8743273021787,6,5,1,8,3
8,0,476.1208863953965,5,3,3,16,4
8,0,553.0074352633563,6,6,1,7,0
10,0,191.65606692708175,4,1,14,46,11
8,0,478.1403618690311,1,0,3,25,1
10,0,288.5502558871392,5,2,14,38,13
7,0,539.3963338816696,1,1,1,10,0
5,0,478.4516829493024,0,0,13,47,15
7,0,530.0,3,3,1,14,0
8,0,593.608636027135,0,0,10,40,13
10,0,230.40528245215052,3,3,14,39,12
7,0,473.9897933335629,1,0,3,24,2
8,0,524.7471935351807,3,3,14,55,17
11,0,332.3772726460299,1,4,9,28,10
17,0,168.9990379833232,5,6,13,32,14
14,0,360.6558304936925,2,1,9,31,5
8,0,657.2523701184485,2,4,9,34,6
7,0,552.0593075184246,2,0,1,11,0
16,0,543.2671058421606,1,1,12,36,14
7,0,548.0,6,5,1,8,1
8,0,738.5061545040667,0,0,5,19,4
11,0,181.80948663841238,2,7,11,40,1
8,0,547.6906428427548,2,1,9,33,7
7,0,601.8353089480277,5,2,8,30,4
7,0,549.4827337118327,2,5,3,16,2
9,0,534.0,1,1,1,7,0
1,0,611.2323076364723,0,0,1,4,1
6,0,703.8247860814674,3,6,10,35,12
11,0,284.46718997918583,0,0,9,28,8
11,0,294.1261376916119,4,4,1,8,2
12,0,238.77274952176435,2,1,1,8,0
8,0,552.6405817692784,7,7,1,5,0
7,0,554.083029067195,2,4,10,42,6
7,0,739.9372434591045,2,2,12,24,8
8,0,589.4767170159129,0,0,8,11,0
9,0,537.3099996478596,2,0,9,20,1
7,0,598.4079742946719,2,3,1,12,0
11,0,485.45102671945045,0,1,3,33,0
11,0,372.15574368598857,3,0,9,32,1
8,0,548.6857792365047,7,4,9,26,0
3,0,656.5054407410481,1,0,12,46,12
9,0,396.70528240716266,1,4,1,14,1
12,0,247.44268850049082,2,0,1,13,0
8,0,606.8175385163235,0,0,11,31,10
9,0,539.1315666710119,4,2,8,37,4
7,0,531.2931971714193,1,1,3,16,2
7,0,545.2614149844052,6,8,1,7,0
8,0,659.9540897893779,0,0,1,8,0
8,0,490.92234341038414,0,0,3,20,5
8,0,532.064426696004,6,11,15,56,5
1,1,759.517700623699,7,22,13,48,9
7,0,537.5671686481464,1,5,1,14,0
9,1,292.7713470312967,11,11,11,22,10
7,0,598.2713045716953,2,3,1,12,0
8,0,600.0,1,3,11,32,1
7,0,548.0,6,6,1,8,1
8,0,555.3155305453823,2,4,17,61,17
3,1,710.4484279812677,3,6,11,37,13
8,0,534.2654308314684,1,3,15,62,3
8,0,221.00043351190234,4,5,0,5,0
7,0,547.8846664356265,6,6,1,8,1
1,1,874.7552223246219,7,11,7,25,0
3,0,521.2838287604278,5,21,13,34,8
8,0,474.59879192936546,1,0,3,16,1
7,0,555.0,7,3,1,7,0
14,0,371.217508236757,2,4,9,33,13
7,0,620.3449921461876,1,0,11,32,6
8,0,540.6043311621069,1,1,9,46,8
16,0,155.49322134486295,3,7,7,31,2
9,0,383.5631633213763,5,5,1,10,3
7,0,628.3018541388318,2,0,9,38,8
8,0,539.0,3,0,15,48,4
7,0,526.295032732126,2,0,0,10,0
8,0,550.2978621831666,1,2,7,24,6
12,0,362.8805376791729,2,3,10,43,3
5,0,565.6306426622687,5,14,15,65,19
10,0,280.059957104628,3,3,16,51,15
7,0,529.8557148595188,3,2,1,10,0
8,0,561.0,2,0,16,63,14
8,0,611.3904321047406,1,1,2,15,0
7,0,565.7425641510996,1,3,14,50,9
8,0,539.0,2,1,15,53,16
10,0,447.0348075254686,0,0,9,28,6
9,0,538.0,5,5,1,8,0
8,0,594.8582676244255,3,0,9,20,9
7,0,548.4876675254833,2,5,1,11,0
7,0,533.543194123883,6,3,1,6,0
8,0,474.0,0,0,3,23,1
8,0,553.0906259191978,1,0,0,5,0
7,0,554.7847740569018,2,3,1,13,0
9,0,734.786918776387,0,0,3,19,2
9,0,536.781045559447,3,4,7,24,0
8,0,530.268813077346,1,0,15,50,2
8,0,593.0,1,0,1,12,1
8,0,657.735477182045,1,2,9,47,2
8,0,539.1873572918255,1,2,15,59,9
11,0,229.58044243017824,3,1,15,45,7
8,0,594.2642601341231,0,0,10,47,10
8,0,711.6142918824843,4,4,9,47,5
9,0,538.912542968389,2,5,1,12,1
8,0,547.7076268741572,2,5,1,11,0
8,0,474.0,0,0,3,23,1
8,0,479.22269959510237,0,0,3,14,3
12,0,247.87768198188294,3,1,1,11,0
8,0,561.0,2,2,1,9,0
7,0,568.0,2,2,1,12,0
7,0,537.0,3,2,1,5,0
8,0,479.7479234296105,1,2,3,15,1
9,0,554.0327838734764,1,1,1,40,0
12,0,195.72670896948335,1,0,15,46,3
7,0,542.4924305308866,2,2,1,6,1
8,0,477.2967283932187,5,3,3,16,4
5,0,281.1995597306586,7,6,11,27,4
8,0,545.156248503185,2,0,1,15,0
8,0,624.9837048737934,3,4,11,12,2
8,0,539.0237771124262,2,0,1,7,1
7,0,548.7752842241106,2,0,4,13,3
8,0,540.6590194194129,2,4,15,40,12
8,0,592.6001109750537,1,0,8,35,1
7,0,525.3338948512384,6,13,14,47,8
7,0,611.4175328096383,4,3,6,19,2
7,0,547.0045223739107,7,5,1,12,2
8,0,499.33952106138383,2,1,5,19,4
8,0,535.0,1,4,16,64,8
8,0,536.3204959746016,0,0,15,41,9
7,0,597.5311676871864,2,0,8,32,1
8,0,537.1291171691639,1,3,15,61,17
0,0,537.7210795970728,6,11,7,7,1
8,0,734.5900981843881,4,5,10,36,11
7,0,543.8326917258754,5,3,1,6,0
8,0,555.9490910771113,1,0,9,34,2
8,0,548.3018848400332,1,2,15,56,21
8,0,599.3097560309805,2,0,1,9,0
11,0,245.3028963649691,3,0,15,43,16
7,0,559.5626615895964,1,0,1,8,1
3,1,162.5730525397157,2,1,2,4,0
7,0,525.1900080786554,1,0,0,13,0
9,0,467.74493830438996,4,1,1,10,0
13,0,443.279101826027,3,2,9,23,1
8,0,470.3078631996258,1,0,3,22,2
9,0,536.3427474743696,3,0,2,11,1
4,0,491.7885816074449,1,0,15,51,18
11,0,185.6545590802009,1,3,13,43,4
8,0,697.7829053922692,1,0,9,35,16
10,0,444.7423949801305,2,4,10,28,10
7,0,535.0,2,3,11,9,11
3,1,1058.33168746269,1,0,8,29,7
8,0,550.0,1,5,1,8,1
9,0,535.9073105847808,1,3,1,10,1
11,0,447.7262476024523,3,1,9,32,3
7,0,612.1918938561643,0,0,9,43,8
12,0,427.819584232061,3,7,9,38,13
7,0,669.9534567423617,0,0,6,49,3
7,0,601.5713827978652,6,3,9,28,3
7,0,544.0,0,0,1,14,1
8,0,592.6998729703366,1,0,9,37,1
8,0,472.8191404228732,1,2,3,22,1
7,0,561.0102065252415,2,2,11,31,10
9,0,540.401195928121,2,6,9,20,0
7,0,666.7282487938528,0,0,8,25,5
7,0,601.1135475636711,6,3,9,30,6
3,0,554.9564857287439,2,1,1,8,0
9,0,537.8328895882437,1,5,8,23,0
3,0,586.1841849061097,1,1,14,31,2
8,0,497.85005427798427,1,3,3,25,5
15,0,347.58241727436234,5,3,9,36,1
8,0,527.26461326657,3,1,15,51,3
7,0,556.1903721114625,2,3,1,9,0
7,0,488.88704210887846,2,2,15,48,15
8,0,592.5035059465743,1,0,9,37,1
7,0,573.0936502757551,2,0,9,34,8
7,0,567.5936867626623,1,0,1,15,0
11,0,188.2083073436202,1,0,14,44,5
8,0,593.0,2,0,2,10,2
11,0,357.91740091601014,3,0,11,48,10
11,0,491.36319385227176,1,3,8,29,8
12,0,224.2043894067452,1,5,1,13,0
8,0,707.5385155393503,3,3,9,38,9
12,0,186.39182165599198,3,3,14,49,9
9,0,536.0,3,0,2,11,1
8,0,494.0,0,0,3,17,4
7,0,530.950390256067,1,1,14,38,4
7,1,742.2686739531928,10,22,9,45,11
7,0,547.2215908756277,2,1,1,8,2
7,0,532.3018853645337,1,3,3,17,2
8,0,560.6801531682604,1,1,15,65,14
8,0,534.1450568411132,1,4,16,64,8
8,0,534.3977747367804,1,3,15,62,4
7,0,560.9458990104969,3,0,1,13,1
8,0,555.8368262824941,1,0,9,24,17
21,1,156.8155784556121,2,3,11,34,5
8,0,553.0,4,0,12,44,11
8,0,488.0,0,2,3,19,4
8,0,550.4267811779914,2,5,1,9,2
8,0,539.0,1,0,15,53,5
10,0,394.8263018262428,1,4,2,14,3
8,0,599.6597276500685,0,0,8,33,8
7,0,560.6536351699926,2,0,1,10,0
7,0,554.6897979028892,1,0,0,12,0
13,0,160.97159855404553,2,3,14,63,14
12,0,229.63282106126914,1,5,1,13,0
7,0,550.9572673644203,2,5,1,9,0
10,0,449.06994274214765,0,0,9,31,6
7,0,566.7217464552906,2,1,1,13,0
9,0,535.1923792046557,1,5,1,14,1
8,0,592.0951357833853,0,0,9,37,1
7,0,293.54393106347413,1,0,0,5,0
7,0,546.4120894635735,2,5,10,48,3
8,0,592.9342679582618,0,0,1,13,0
7,0,680.9785389235738,1,5,10,34,2
5,1,193.28392340615477,7,11,10,42,7
8,0,535.7183621135551,1,3,1,9,1
19,0,744.7463729844957,13,14,11,46,4
10,0,490.9952213084081,1,3,8,29,8
14,0,359.600245737982,1,1,10,33,1
7,0,617.3410327816063,1,3,9,44,13
8,0,656.1894892280027,2,0,11,49,5
7,0,612.0,2,2,10,14,12
7,0,547.3863458484066,1,0,13,50,7
7,0,554.9692011537544,2,3,1,13,0
6,0,718.2975994140422,3,10,9,33,1
8,0,548.2789603688618,1,5,1,11,0
8,0,488.02843896861447,0,0,3,18,3
9,0,470.89705963745183,1,0,3,20,3
13,0,160.3733935604055,1,1,14,62,12
8,0,585.0,0,0,9,39,5
1,1,821.7103895098501,1,0,12,46,6
7,0,678.5001655108605,2,2,11,39,3
17,0,582.6988002997264,6,5,10,29,1
7,0,709.8008269030936,1,0,10,49,11
9,0,468.4002459382887,2,1,3,15,1
8,0,545.0407795129237,2,3,9,45,3
14,0,403.82939772493404,2,1,9,30,8
8,0,547.0449787799297,2,1,1,8,2
7,0,490.1398797798149,2,3,15,49,12
9,0,537.8044790174904,4,4,1,7,0
8,0,485.0,6,4,3,18,2
8,0,548.0,6,5,1,7,0
7,1,865.7477694804647,4,7,9,34,1
7,0,528.0,1,2,1,10,0
8,0,592.7150807958742,0,0,9,39,3
8,0,550.0,2,1,1,7,1
7,0,613.9107767399944,1,1,8,41,5
7,0,555.0,0,0,1,14,1
7,0,557.2310638347506,6,3,1,8,0
9,0,536.0,1,0,9,31,1
8,0,536.2862882625793,1,0,1,12,0
8,0,537.1093397116174,2,4,9,39,2
7,0,549.1491450051426,7,4,9,25,0
13,0,446.9725078123164,3,2,9,30,3
4,0,95.68152079137985,1,0,2,8,3
7,0,606.8907645023686,2,0,10,34,4
8,0,546.7722882412122,2,0,1,9,0
10,0,286.8173517783167,2,4,15,48,17
7,0,546.5161557344666,2,1,1,8,2
8,0,707.5383840243215,2,2,9,33,5
7,0,550.0,1,0,1,13,1
7,0,600.5549740248653,6,3,10,30,7
8,0,555.3346998581519,2,2,1,9,0
12,0,378.040643689214,0,0,3,8,2
7,0,602.240839214017,4,1,12,39,5
13,0,142.91963274027037,1,0,15,45,7
8,0,477.929450111014,0,0,3,24,2
13,0,244.00967502614105,2,1,9,41,7
8,0,537.4583348074052,2,1,15,49,5
8,0,582.2653931618242,2,0,10,22,10
7,0,548.0215875821169,5,5,1,8,1
8,0,495.22396215652316,3,0,2,24,2
8,0,716.5813462258288,8,4,9,37,3
8,0,588.0394265067602,4,2,9,25,10
7,0,599.2805163482577,1,1,9,43,3
7,0,618.230350654333,1,1,9,39,13
5,0,626.2704545152344,1,0,2,20,2
4,0,470.3995102135676,0,1,5,36,6
7,0,539.0,1,1,10,41,2
8,0,657.7268699491971,2,2,9,50,2
8,0,586.3033576805605,2,0,10,42,9
7,0,529.2006480095928,1,0,1,4,0
6,0,620.2905085549726,2,5,9,40,1
7,0,477.69204301744895,0,0,15,29,5
14,0,345.3479190242681,5,4,8,39,2
7,0,555.0,2,0,1,12,0
7,1,598.6715865402315,1,0,14,65,19
8,0,593.9578108403748,2,1,9,38,1
8,0,734.0,1,4,10,38,10
7,0,554.0014363868022,2,0,11,49,2
11,0,335.4659645829046,1,1,1,10,0
3,0,698.9152485983966,1,0,12,40,5
7,0,554.0,6,8,0,6,0
8,0,530.9632036235089,1,0,15,50,2
13,0,169.25824156604688,2,2,14,42,9
7,1,720.7137846473822,5,12,4,17,0
7,1,678.7630197510788,2,3,11,40,3
12,0,255.0852960609434,2,1,9,38,3
7,0,679.4227865613371,2,3,10,37,2
13,0,297.6558383521925,0,0,1,7,0
9,0,478.56495860256155,0,0,9,36,0
7,0,618.6261433200626,2,0,11,10,11
7,0,610.234461591377,2,2,10,45,3
8,0,468.3616897166973,3,3,3,15,3
8,0,193.44539344861545,6,5,11,44,5
7,0,561.0372462252616,3,4,10,36,4
8,0,542.3616761844854,1,1,15,57,20
12,0,427.774783079707,0,0,5,29,1
15,0,747.004937470601,3,4,11,38,14
16,0,235.14900118477422,2,5,8,32,3
12,0,396.9598902687775,10,27,11,45,10
13,0,138.509364580412,2,4,15,48,24
4,0,736.0277835172752,1,0,10,43,3
7,0,536.2599608921163,5,4,12,10,14
7,0,537.8329982699892,3,2,14,48,5
8,0,540.5410819192998,2,2,1,16,0
7,0,528.0,1,2,1,10,0
15,0,347.7118921485065,5,3,9,34,1
8,0,563.2138045244825,1,0,13,29,15
12,0,397.29650661149736,2,0,10,29,2
8,0,535.2108208642347,0,0,11,44,3
8,0,583.7668826106164,3,4,9,37,9
9,0,539.5301286068237,4,1,8,37,3
7,0,532.0909219320026,6,3,1,6,0
7,0,549.0,2,0,1,8,0
7,0,625.6665796598829,6,5,9,36,8
9,0,474.7188053936154,2,0,3,17,2
7,0,539.3582169702163,3,4,13,40,11
9,0,732.7502187834882,0,0,3,19,2
8,0,607.0,2,0,13,32,3
7,0,524.0,7,8,1,9,0
7,0,535.495520261097,2,4,1,9,1
12,0,393.2457448959558,0,0,1,6,4
8,0,608.4006608074869,1,2,11,30,2
8,0,493.6928558513285,0,0,3,14,1
7,0,601.0591868995926,1,1,11,48,4
9,0,397.11837198486717,1,3,1,13,0
7,0,672.0669755865406,2,1,11,43,9
8,0,535.7168360245447,0,0,13,45,1
8,0,550.0,1,4,1,8,1
10,0,449.1808682829048,0,0,9,31,6
8,0,597.7771357141467,2,3,1,12,1
13,0,155.45128797770815,6,11,15,52,3
7,0,535.9504662340198,3,5,10,9,12
11,0,398.9407091672993,1,0,11,42,9
14,0,702.6196924360192,2,0,9,26,5
14,0,364.3982033516002,1,2,9,25,7
8,0,489.0,2,1,3,15,1
8,0,701.3996288918822,2,0,9,36,6
12,0,232.58372334789382,1,5,1,11,0
11,0,502.2297652668602,2,1,9,39,4
8,0,538.5820508156839,1,0,15,37,3
7,0,565.0,3,0,1,8,1
7,0,678.011020857754,1,4,11,35,4
9,0,469.102495828075,1,4,3,16,4
7,0,561.2909571690496,2,2,11,31,10
9,1,923.7181633685046,9,23,3,14,0
12,0,380.08282910071887,0,0,1,7,0
7,0,551.7278511812793,2,4,10,35,4
8,0,469.1309610638469,1,4,3,16,4
7,0,604.4092613749436,7,5,9,34,1
3,0,536.1093937142151,6,10,4,6,0
9,0,474.2949597751275,1,0,3,17,3
9,0,536.3934561631163,3,4,7,25,1
7,0,535.919099555685,6,8,10,9,12
12,0,116.55462979411175,1,2,12,42,13
8,0,539.7142449423251,2,4,15,38,12
11,0,398.49080703344345,0,0,9,39,11
11,0,236.6165805768967,4,5,12,36,3
8,0,587.2739927600416,1,1,9,39,4
8,0,733.6514832184624,2,3,10,38,10
9,0,536.8898870170135,1,0,1,9,0
9,0,537.9296109491455,2,0,1,8,0
8,0,590.7355069770599,1,0,9,38,3
7,0,547.57081873247,7,4,1,12,2
7,0,587.9432628771556,1,0,11,30,5
8,0,560.5929035783131,1,1,1,10,1
8,0,536.3137501209827,4,4,9,39,1
9,0,536.3862685644907,5,3,1,6,0
7,0,565.8944128711854,3,1,1,13,0
8,0,502.1389786726237,2,2,3,23,3
9,0,463.1428413774892,0,0,3,18,3
8,0,721.0447386371175,1,1,8,37,2
9,0,538.1115507184799,2,0,10,22,2
2,1,1032.900295029959,1,0,4,20,0
7,0,598.4728922315223,3,2,1,12,0
7,0,568.0,2,2,1,11,0
7,0,545.641525920048,2,4,10,47,3
11,0,298.5228097138221,1,0,9,42,6
7,0,536.8309979939532,2,2,10,39,9
7,1,1037.729345275899,7,18,9,30,9
6,0,480.2394200033125,0,0,14,29,10
8,0,539.0,3,2,15,47,17
8,0,473.02458810106543,2,2,3,23,1
15,0,582.9381131973796,5,5,10,32,3
7,0,524.1120189510597,1,2,1,13,0
10,0,378.08471378976486,4,5,9,23,4
13,0,327.49964788872535,2,1,11,41,12
9,0,537.0,2,2,1,7,0
7,0,545.8835239325861,2,0,1,9,0
8,0,656.1067176146962,1,1,11,37,7
9,0,537.0106981688263,2,1,1,7,0
11,0,332.6022980259703,1,4,8,38,12
8,0,531.023082775299,1,2,13,55,16
8,0,488.14605516820694,0,0,3,18,3
12,0,183.5152895493534,3,4,14,54,17
11,0,243.709661428991,1,0,16,49,17
9,0,535.5851939548679,2,1,1,14,0
14,0,345.61509600951933,5,4,8,38,2
9,0,538.8329409568157,1,1,9,44,9
8,0,543.1755177309686,3,3,1,8,0
1,1,638.5811063767366,1,0,8,29,1
8,0,560.2888734932218,2,0,1,9,0
15,0,705.9349121067172,2,1,9,26,6
7,0,673.2800126090979,0,1,10,46,3
9,0,538.0,3,4,1,8,0
8,0,535.0645908613918,1,0,15,39,8
8,0,607.0,2,2,11,35,3
8,0,598.805156185142,2,1,1,11,0
9,0,532.1627397408213,2,2,9,35,1
8,0,539.1194381676347,1,2,15,59,9
8,0,594.937954680575,3,0,9,20,8
7,0,528.0221608182596,2,2,1,12,0
8,0,546.0,5,3,9,29,10
8,0,614.3601321975542,2,3,1,10,0
14,0,360.3251188769083,2,1,9,38,8
9,0,537.456034985574,1,5,1,10,1
7,0,535.8744901764173,2,5,1,9,1
8,0,500.3795795332915,2,2,3,23,4
9,0,535.6869099551608,5,3,1,7,0
11,0,394.69466822467865,0,1,1,8,3
7,0,479.9818545371606,0,0,14,33,4
8,0,559.8780148953965,4,4,8,35,1
7,0,529.2348693986386,1,0,1,4,0
14,0,397.9923986697296,2,1,9,39,4
10,0,381.12157722531333,3,3,1,8,1
7,0,549.4888358331744,0,0,1,8,0
7,0,565.3782798806662,2,1,9,39,0
8,0,538.3653089639239,2,0,3,12,2
8,0,593.1052698735551,1,0,1,12,0
8,0,538.8837242102105,1,2,9,32,3
12,0,387.3191430475509,3,5,12,50,6
8,0,594.0754008856874,1,4,1,9,0
7,0,565.144913533106,5,5,1,8,0
7,0,548.9894749703415,0,0,2,13,2
8,0,546.1795076878891,2,0,1,15,0
7,0,565.0,2,0,1,10,0
9,0,535.4992027000401,1,3,1,11,1
8,0,530.9715231439737,1,2,15,61,4
8,0,720.7046524102125,3,4,8,30,9
13,0,374.78168848343154,0,2,6,9,6
8,0,609.1670826250146,3,4,2,17,0
8,0,657.2349803967177,2,0,11,48,6
10,0,553.0284743615059,0,0,2,42,0
7,0,612.0,2,4,9,17,12
7,0,554.7760696420308,2,3,1,13,0
12,0,128.81347980579093,0,0,9,40,6
8,0,550.0,1,3,1,11,0
8,0,537.6563606502503,1,1,9,32,2
6,0,478.17834837619574,0,0,13,49,15
7,0,536.0420370039519,1,0,1,10,0
8,0,534.9059791262276,1,4,15,57,16
7,0,666.7283712141092,6,4,11,35,4
8,0,561.0459657425326,5,5,10,32,9
7,0,673.0747407026488,5,7,12,19,4
9,0,537.1603334198892,2,5,1,14,1
14,0,325.22050383887773,3,1,9,37,10
10,0,492.0196560988335,3,2,6,14,1
9,0,535.0,1,2,1,13,0
9,0,534.0352537587775,1,1,9,32,1
12,0,241.68459440099718,3,0,9,42,7
8,0,581.7595148332698,2,2,9,39,6
10,0,441.24841731527357,2,3,3,19,0
8,0,471.18538711192264,1,0,3,13,1
9,0,533.7213691644934,1,0,1,7,0
8,0,546.6431518630375,1,4,9,48,2
8,0,474.2868255460953,0,0,4,18,3
8,0,547.081401258678,1,2,13,44,16
7,0,563.7163246163074,3,4,9,40,2
7,0,547.0751251916452,6,6,1,8,1
7,0,523.9420961500608,1,4,1,11,0
7,0,552.0619525965541,3,3,13,40,19
13,0,487.70365324470794,0,0,4,34,1
9,0,536.8686412730975,2,2,1,9,1
8,0,532.1398558156604,1,4,15,62,4
8,0,481.4755071846016,0,0,4,14,2
7,0,668.4650971487326,0,0,9,41,3
8,0,609.4301741723316,1,0,11,32,10
11,1,161.54023711930262,9,9,10,8,3
8,0,532.5322297617042,1,0,15,61,4
8,0,488.599998907222,1,1,3,17,2
9,0,538.4323271444124,2,1,9,42,9
11,0,287.2047046997236,6,4,1,8,0
8,0,697.0601359974467,1,0,9,35,16
0,0,1053.6436101089287,1,0,3,24,1
8,0,657.0,2,4,9,36,6
8,0,548.6250577560863,2,1,1,7,2
