login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
7,0,543.0,0,0,3,19,2,0
13,0,144.48333333333332,0,0,15,24,21,0
8,0,627.0,0,0,0,8,0,0
7,0,501.0,0,0,9,39,7,0
8,0,539.0,0,0,8,33,1,0
7,0,546.0,0,0,9,49,12,0
12,0,283.43333333333334,0,0,11,32,5,0
10,0,450.31666666666666,0,0,15,46,8,0
11,0,323.65,2,5,3,17,3,5
12,0,296.8333333333333,0,0,15,42,15,0
13,0,420.8833333333333,3,2,9,40,8,2
7,0,660.0,0,0,3,20,6,0
7,0,609.0,0,0,14,43,4,0
7,0,599.0,0,0,9,22,3,0
13,0,297.68333333333334,0,0,1,9,0,0
8,0,608.0,0,0,9,25,9,0
15,0,109.55,2,0,10,33,7,0
14,0,159.21666666666667,0,0,15,38,1,0
13,0,172.8,0,0,11,34,15,0
7,0,474.0,0,0,15,25,19,0
8,0,553.0,0,0,15,53,18,0
7,0,545.0,0,0,1,5,1,0
8,0,667.0,1,3,9,23,2,3
13,0,130.31666666666666,0,0,9,24,12,0
7,0,548.0,0,0,1,7,0,0
8,0,607.0,0,0,1,9,0,0
7,0,604.0,0,0,15,34,19,0
13,0,157.03333333333333,1,8,13,40,14,8
9,0,709.0,0,0,10,33,0,0
7,0,620.0,0,0,9,36,6,0
9,0,726.0,0,0,3,20,0,0
8,0,488.0,0,0,3,18,0,0
8,0,597.0,0,0,1,9,0,0
7,0,554.0,0,0,1,8,3,0
10,0,421.3833333333333,1,27,10,32,9,27
7,0,673.0,0,0,18,62,25,0
8,0,554.0,0,0,9,26,1,0
12,0,265.56666666666666,3,3,11,30,5,3
7,0,477.0,0,0,14,33,14,0
8,0,599.0,0,0,1,8,0,0
12,0,322.53333333333336,0,0,7,20,5,0
12,0,189.75,5,3,15,36,6,3
7,0,610.0,0,0,9,37,10,0
8,0,595.0,0,0,1,10,1,0
9,0,544.0,0,0,9,34,8,0
8,0,541.0,0,0,8,13,1,0
7,0,570.0,0,0,9,20,2,0
8,0,558.0,0,0,15,39,0,0
12,0,203.11666666666667,0,0,15,35,8,0
13,0,177.33333333333334,0,0,3,16,3,0
7,0,494.0,0,0,15,50,9,0
13,0,343.46666666666664,1,0,1,8,0,0
7,0,561.0,0,0,9,45,1,0
12,0,418.28333333333336,0,0,9,17,4,0
9,0,548.0,0,0,3,15,1,0
7,0,615.0,0,0,1,9,1,0
8,0,673.0,0,0,0,7,0,0
8,0,547.0,0,0,9,31,2,0
11,0,496.3833333333333,0,0,10,33,7,0
8,0,506.0,0,0,3,16,0,0
10,0,427.06666666666666,0,0,14,41,3,0
13,0,292.4,0,0,11,35,4,0
9,0,397.55,2,4,1,14,1,4
8,0,466.0,0,0,5,30,10,0
8,0,544.0,0,0,15,27,11,0
8,0,524.0,0,0,15,29,3,0
14,0,275.03333333333336,0,0,18,38,15,0
7,0,532.0,0,0,13,40,13,0
8,0,604.0,0,0,1,8,0,0
8,0,493.0,0,0,9,35,0,0
7,0,597.0,0,0,9,33,1,0
8,0,545.0,0,0,15,24,3,0
9,0,565.0,0,0,3,20,4,0
11,0,307.06666666666666,0,0,9,27,1,0
8,0,616.0,2,2,1,8,1,2
8,0,530.0,4,14,27,70,39,14
8,0,554.0,0,0,1,9,0,0
9,0,550.0,0,0,9,23,1,0
8,0,589.0,0,0,14,21,4,0
9,0,532.0,0,0,3,15,1,0
7,0,610.0,0,0,1,7,0,0
7,0,476.0,0,0,15,48,6,0
7,0,532.0,0,0,9,39,5,0
13,0,256.55,0,0,11,44,10,0
7,0,535.0,0,0,1,8,0,0
7,0,476.0,0,0,14,57,8,0
10,0,375.73333333333335,0,0,10,39,1,0
7,0,613.0,0,0,6,9,0,0
7,0,656.0,0,0,2,18,1,0
8,0,600.0,0,0,1,7,0,0
7,0,615.0,0,0,9,40,4,0
9,0,732.0,0,0,3,25,3,0
8,0,587.0,0,0,11,29,0,0
11,0,311.53333333333336,0,0,1,8,1,0
7,0,494.0,0,0,14,38,15,0
7,0,553.0,0,0,0,9,0,0
13,0,425.26666666666665,0,0,9,16,3,0
8,0,656.0,0,0,2,8,1,0
7,0,656.0,0,0,3,18,1,0
13,0,474.95,9,2,9,22,11,2
7,0,604.0,0,0,14,53,9,0
7,0,536.0,0,0,1,5,2,0
7,0,536.0,0,0,1,8,2,0
8,0,612.0,0,0,14,43,9,0
12,0,373.25,0,0,9,11,12,0
7,0,536.0,0,0,27,39,5,0
8,0,676.0,0,0,9,36,2,0
12,0,325.6333333333333,0,0,9,20,2,0
9,0,544.0,0,0,10,29,5,0
8,0,615.0,0,0,9,29,4,0
8,0,533.0,0,0,14,31,3,0
7,0,551.0,0,0,15,34,1,0
7,0,545.0,1,2,1,9,2,2
9,0,716.0,1,0,3,19,5,0
8,0,477.0,0,0,3,21,4,0
9,0,545.0,2,2,9,29,12,2
13,0,350.98333333333335,0,0,9,39,1,0
7,0,594.0,0,0,13,41,11,0
13,0,270.8,2,9,15,55,16,9
8,1,511.6,0,0,11,51,16,0
9,0,737.0,0,0,3,10,0,0
7,0,481.0,1,6,14,40,8,6
8,0,656.0,0,0,9,39,5,0
12,0,229.51666666666668,0,0,9,10,1,0
7,0,556.0,0,0,5,29,2,0
7,0,648.0,0,0,3,19,1,0
9,0,715.0,0,0,9,19,5,0
13,0,330.3666666666667,1,5,9,48,11,5
13,0,335.68333333333334,8,27,9,40,10,27
8,0,592.0,0,0,11,46,8,0
7,0,545.0,0,0,1,9,0,0
8,0,546.0,0,0,15,44,6,0
7,0,550.0,0,0,9,30,13,0
8,0,658.0,0,0,1,6,0,0
7,0,478.0,0,0,15,41,13,0
12,0,322.26666666666665,2,11,9,38,9,11
12,0,240.83333333333334,9,4,9,46,3,4
7,0,491.0,0,0,14,20,11,0
14,0,148.38333333333333,2,3,3,17,7,3
7,0,486.0,0,0,9,29,16,0
13,0,205.43333333333334,0,0,15,39,4,0
13,0,210.25,0,0,3,18,3,0
8,0,613.0,0,0,0,10,0,0
11,0,338.0,3,0,14,31,20,0
8,0,665.0,0,0,9,33,1,0
8,0,593.0,3,5,9,46,7,5
8,0,557.0,0,0,1,6,0,0
8,0,607.0,0,0,14,32,6,0
7,0,602.0,0,0,9,17,2,0
9,0,750.0,0,0,3,19,0,0
12,0,283.3833333333333,7,27,16,41,27,27
12,0,665.5,0,0,15,27,3,0
7,0,622.0,0,0,14,36,2,0
12,0,255.11666666666667,0,0,1,10,0,0
7,0,559.0,0,0,1,8,0,0
8,0,535.0,0,0,14,46,14,0
7,0,486.0,0,0,15,34,4,0
13,0,283.46666666666664,0,0,1,6,1,0
7,0,498.0,0,0,13,46,7,0
14,0,128.03333333333333,0,0,3,13,1,0
8,0,480.0,0,0,3,21,1,0
7,0,602.0,0,0,15,45,18,0
7,0,538.0,0,0,9,43,4,0
7,0,560.0,0,0,9,34,10,0
8,0,549.0,0,0,9,33,2,0
8,0,535.0,0,0,14,30,6,0
8,1,501.68333333333334,0,0,11,17,13,0
8,0,669.0,0,0,9,46,11,0
12,0,186.3,0,0,9,37,5,0
13,0,333.46666666666664,0,0,9,22,3,0
7,0,502.0,0,0,9,46,7,0
13,0,251.58333333333334,2,5,9,38,8,5
8,0,470.0,0,0,10,34,11,0
9,0,537.0,0,0,3,18,1,0
8,0,559.0,0,0,9,16,10,0
7,0,490.0,0,0,14,43,16,0
7,0,499.0,0,0,9,31,4,0
10,0,355.0,1,0,15,11,15,0
10,0,516.8333333333334,1,1,9,33,17,1
7,0,560.0,0,0,11,47,3,0
7,0,545.0,0,0,9,45,2,0
7,0,601.0,0,0,8,37,6,0
7,0,560.0,0,0,1,8,0,0
1,1,551.4,0,0,11,39,5,0
8,0,495.0,0,0,2,11,2,0
8,0,596.0,0,0,1,9,0,0
7,0,683.0,0,0,10,38,2,0
12,0,214.46666666666667,2,0,9,37,10,0
12,0,320.6166666666667,0,0,1,8,0,0
11,0,362.71666666666664,0,0,14,33,8,0
9,0,374.73333333333335,0,0,1,9,1,0
7,0,496.0,0,0,15,46,10,0
12,0,326.98333333333335,0,0,5,43,5,0
8,0,490.0,0,0,9,33,6,0
12,0,180.43333333333334,0,0,15,37,6,0
7,0,534.0,0,0,11,41,3,0
8,0,612.0,0,0,1,8,0,0
13,0,359.45,0,0,9,37,6,0
7,0,562.0,0,0,1,9,0,0
8,0,492.0,1,25,1,20,0,25
8,0,536.0,0,0,9,28,5,0
22,1,484.9,0,0,11,37,10,0
8,0,531.0,0,0,15,30,21,0
7,0,661.0,0,0,3,19,1,0
10,0,368.1,3,3,15,42,6,3
13,0,378.6666666666667,0,0,1,8,0,0
7,0,607.0,0,0,9,37,12,0
8,0,673.0,0,0,1,10,1,0
11,0,349.3,0,0,15,39,16,0
12,0,221.46666666666667,4,5,11,27,2,5
8,0,556.0,0,0,15,31,7,0
7,0,600.0,0,0,9,31,9,0
13,0,230.95,0,0,3,13,0,0
13,0,328.85,0,0,9,41,5,0
8,0,531.0,0,0,11,31,8,0
13,0,275.6,0,0,11,36,10,0
12,0,224.16666666666666,0,0,9,16,7,0
7,0,532.0,0,0,10,38,15,0
7,0,531.0,0,0,5,29,2,0
8,0,598.0,0,0,1,10,1,0
7,0,564.0,0,0,10,53,11,0
9,0,541.0,0,0,3,20,1,0
7,0,547.0,0,0,9,46,10,0
7,0,609.0,0,0,1,10,0,0
8,0,546.0,0,0,9,34,7,0
8,0,591.0,0,0,18,33,4,0
7,0,493.0,0,0,14,44,15,0
8,0,562.0,1,0,15,60,10,0
8,0,486.0,8,1,9,46,4,1
14,0,212.88333333333333,0,0,3,15,0,0
13,0,149.91666666666666,0,0,11,33,6,0
7,0,558.0,1,12,1,9,0,12
11,0,200.61666666666667,0,0,9,48,8,0
13,0,263.65,0,0,1,6,0,0
8,0,668.0,0,0,1,10,1,0
10,0,378.6333333333333,0,0,9,36,5,0
12,0,296.56666666666666,0,0,11,37,11,0
7,0,476.0,0,0,10,48,7,0
8,0,666.0,0,0,9,45,13,0
9,0,720.0,1,27,3,13,4,27
9,0,546.0,0,0,3,20,3,0
7,0,594.0,0,0,9,33,1,0
9,0,733.0,0,0,3,17,4,0
13,0,313.93333333333334,0,0,9,44,13,0
8,0,549.0,0,0,1,8,1,0
7,0,657.0,0,0,3,20,1,0
8,0,673.0,0,0,1,8,0,0
7,0,551.0,0,0,9,23,12,0
9,0,331.3,0,0,19,43,11,0
7,0,486.0,0,0,11,48,13,0
7,0,649.0,0,0,3,13,5,0
7,0,548.0,9,17,16,27,5,17
7,0,610.0,0,0,9,34,8,0
8,0,544.0,0,0,9,46,9,0
7,0,596.0,0,0,9,16,2,0
9,0,561.0,0,0,3,17,1,0
14,0,420.98333333333335,7,3,9,12,9,3
12,0,224.73333333333332,0,0,10,36,9,0
8,0,546.0,0,0,18,25,18,0
7,0,600.0,0,0,15,44,20,0
13,0,246.73333333333332,0,0,1,8,0,0
13,0,382.73333333333335,1,0,1,4,1,0
12,0,250.4,2,8,9,43,3,8
8,0,538.0,0,0,12,14,6,0
7,0,603.0,0,0,16,33,15,0
8,0,585.0,0,0,9,11,12,0
12,0,276.48333333333335,4,4,15,49,7,4
11,0,275.98333333333335,0,0,1,9,0,0
7,0,648.0,3,0,3,15,3,0
7,0,667.0,0,0,3,13,0,0
9,0,496.01666666666665,0,0,11,35,13,0
7,0,523.0,0,0,1,8,0,0
7,0,546.0,0,0,3,22,0,0
7,0,557.0,0,0,15,28,13,0
8,0,495.0,0,0,3,17,2,0
13,0,164.7,2,4,15,50,14,4
18,1,490.45,0,0,10,32,4,0
6,0,542.0,0,0,11,37,9,0
7,1,497.05,0,0,11,44,15,0
7,0,550.0,0,0,1,6,0,0
11,0,424.0833333333333,0,0,0,9,0,0
9,0,484.4166666666667,2,0,16,11,20,0
8,0,674.0,0,0,1,10,3,0
7,0,645.8666666666667,0,0,9,9,0,0
19,1,213.66666666666669,11,9,11,47,10,9
8,0,545.0,4,5,13,20,18,5
11,0,409.85,3,0,3,19,0,0
7,0,488.0,0,0,15,44,14,0
8,0,600.0,1,0,9,32,0,0
7,0,668.0,0,0,3,17,2,0
11,0,189.4,0,0,27,46,36,0
14,0,331.96666666666664,0,0,10,28,4,0
12,0,299.31666666666666,0,0,16,31,19,0
13,0,213.55,0,0,1,6,1,0
7,0,621.0,0,0,14,52,14,0
8,0,552.0,2,10,1,8,1,10
7,0,598.0,0,0,14,32,3,0
8,0,594.0,0,0,10,38,9,0
12,0,310.26666666666665,3,3,9,36,9,3
7,0,556.0,0,0,1,9,0,0
13,0,182.81666666666666,0,0,3,22,1,0
8,0,677.0,0,0,1,8,1,0
11,0,347.03333333333336,1,0,18,53,17,0
7,0,552.0,0,0,15,41,19,0
20,1,160.81666666666666,12,33,6,35,8,33
8,0,613.0,0,0,8,24,7,0
8,0,554.0,0,0,15,56,4,0
10,0,337.5833333333333,0,0,1,8,2,0
14,0,398.95,4,4,3,21,2,4
11,0,236.68333333333334,1,2,16,24,3,2
12,0,200.16666666666666,0,0,1,8,0,0
7,0,544.0,0,0,7,35,12,0
8,0,613.0,0,0,1,8,0,0
7,0,484.0,0,0,10,41,10,0
10,0,325.76666666666665,0,0,14,49,16,0
7,0,670.0,3,5,9,40,1,5
7,0,611.0,0,0,9,25,5,0
7,0,482.0,0,0,9,32,7,0
12,0,327.0,0,0,11,40,12,0
7,0,538.0,0,0,1,7,1,0
9,0,538.0,0,0,1,10,1,0
11,0,375.35,9,1,11,36,6,1
7,0,609.0,0,0,1,10,1,0
7,0,549.0,0,0,15,42,14,0
14,0,259.18333333333334,4,7,1,8,0,7
8,0,549.0,0,0,27,59,5,0
13,0,267.35,0,0,1,9,0,0
13,0,249.38333333333333,0,0,0,9,0,0
7,0,605.0,0,0,18,44,8,0
8,0,553.0,0,0,3,16,0,0
10,0,378.6666666666667,2,3,1,8,1,3
8,0,605.0,0,0,1,10,0,0
7,0,659.0,0,0,3,18,0,0
7,0,680.0,0,0,14,33,3,0
10,0,285.5,0,0,13,36,11,0
13,0,189.98333333333332,0,0,3,7,5,0
7,0,665.0,0,0,3,16,3,0
12,0,259.46666666666664,1,4,16,43,15,4
7,0,601.0,0,0,9,23,2,0
7,0,547.0,0,0,9,48,18,0
9,0,713.0,0,0,3,16,2,0
9,0,544.0,0,0,9,35,7,0
7,0,672.0,0,0,3,17,5,0
10,0,401.4166666666667,0,0,9,40,10,0
11,1,407.96666666666664,0,0,3,14,0,0
7,0,543.0,0,0,1,9,0,0
7,0,551.0,0,0,9,32,3,0
7,0,499.0,0,0,10,61,1,0
8,0,543.0,0,0,15,42,3,0
9,0,541.0,2,7,3,19,3,1
8,0,605.0,0,0,9,8,2,0
11,0,297.7,0,0,27,32,22,0
11,0,410.6166666666667,0,0,9,37,4,0
8,0,548.0,0,0,15,54,14,0
7,0,624.0,0,0,9,45,5,0
8,0,625.0,0,0,11,32,21,0
8,0,677.0,0,0,9,48,15,0
7,0,545.0,0,0,1,8,1,0
12,0,221.66666666666666,0,0,1,8,1,0
7,0,612.0,0,0,9,44,4,0
9,0,729.0,0,0,3,12,1,0
7,0,617.0,0,0,1,9,0,0
13,0,190.96666666666667,0,0,3,27,2,0
9,0,561.0,0,0,3,14,0,0
8,0,680.0,0,0,1,9,1,0
7,0,605.0,0,0,9,28,12,0
8,0,564.0,0,0,15,30,10,0
7,0,481.0,0,0,9,23,3,0
10,0,431.53333333333336,0,0,9,39,6,0
8,0,663.0,0,0,1,6,1,0
12,0,267.68333333333334,0,0,9,29,4,0
7,0,549.0,0,0,1,8,1,0
9,0,739.0,0,0,3,22,2,0
9,0,561.0,0,0,2,13,1,0
9,0,542.0,0,0,4,21,4,0
8,0,551.0,0,0,15,41,3,0
8,0,683.0,0,0,18,55,32,0
13,0,331.03333333333336,7,27,9,35,8,27
7,0,589.0,0,0,15,34,7,0
7,0,479.0,0,0,9,38,9,0
13,0,131.4,0,0,9,29,6,0
13,0,284.1166666666667,9,1,1,7,0,1
8,0,555.0,4,13,1,7,1,13
9,0,726.0,0,0,14,40,3,0
14,0,207.81666666666666,0,0,3,16,3,0
8,0,611.0,0,0,5,27,6,0
5,1,541.9833333333333,0,0,11,38,4,0
7,0,605.0,0,0,9,45,10,0
14,0,371.85,0,0,9,21,1,0
8,0,581.0,2,0,9,38,5,0
12,0,204.95,0,0,1,9,0,0
7,0,496.0,0,0,15,39,15,0
11,0,366.1166666666667,0,0,9,25,7,0
9,0,545.0,0,0,3,25,4,0
8,0,675.0,0,0,1,9,1,0
7,0,607.0,0,0,10,34,18,0
12,0,276.85,0,0,15,32,6,0
13,0,231.06666666666666,0,0,15,21,7,0
8,0,483.0,0,0,8,20,4,0
12,0,268.6,0,0,9,31,2,0
8,0,657.0,0,0,1,9,3,0
12,0,189.45,0,0,22,34,31,0
12,0,219.45,9,27,9,31,1,27
10,0,552.4166666666666,0,0,11,33,5,0
14,0,99.8,0,0,27,40,8,0
7,0,526.0,0,0,9,38,7,0
7,0,662.0,0,0,3,21,0,0
7,0,603.0,0,0,11,38,17,0
8,0,666.0,0,0,1,8,0,0
7,0,605.0,0,0,8,26,8,0
8,0,508.0,0,0,3,17,0,0
7,0,547.0,0,0,9,22,8,0
8,0,497.0,0,0,5,26,2,0
21,1,543.0833333333334,0,0,11,31,3,0
8,0,518.0,0,0,9,24,3,0
8,0,604.0,0,0,9,36,1,0
8,0,488.0,0,0,3,20,1,0
13,0,238.23333333333332,0,0,15,43,21,0
6,1,312.18333333333334,3,9,10,42,4,9
14,0,179.38333333333333,5,4,9,37,2,4
7,0,541.0,0,0,11,48,0,0
8,0,600.0,0,0,9,33,4,0
13,0,200.28333333333333,0,0,15,51,7,0
7,0,487.0,0,0,15,33,10,0
7,0,481.0,0,0,9,44,1,0
7,0,500.0,0,0,15,34,5,0
21,1,489.26666666666665,0,0,11,45,1,0
7,0,605.0,0,0,9,27,1,0
7,0,585.55,9,21,18,49,4,21
7,0,669.0,0,0,9,33,14,0
7,0,538.0,0,0,1,7,0,0
7,0,488.0,3,2,15,15,19,2
8,0,600.0,0,0,1,9,1,0
8,0,594.0,0,0,1,9,1,0
7,0,615.0,0,0,9,21,9,0
9,0,546.0,0,0,3,9,0,0
8,0,667.0,0,0,9,43,10,0
7,0,614.0,0,0,15,31,4,0
7,0,610.0,0,0,11,43,16,0
8,0,554.0,0,0,15,37,18,0
9,0,553.0,0,0,11,57,14,0
8,0,717.0,0,0,9,46,12,0
9,0,477.0,0,0,3,21,7,0
12,0,271.43333333333334,0,0,14,52,18,0
8,0,490.0,0,0,3,14,5,0
8,0,471.0,0,0,9,26,18,0
12,0,248.51666666666668,7,0,14,35,2,0
7,0,607.0,0,0,1,7,0,0
8,0,661.0,0,0,9,30,1,0
9,0,610.0,1,8,9,43,11,8
7,0,605.0,0,0,6,28,2,0
8,0,578.0,0,0,11,26,13,0
8,0,492.0,0,0,3,16,0,0
8,0,561.0,0,0,5,26,0,0
8,0,590.0,0,0,1,9,1,0
7,0,564.0,0,0,14,24,1,0
13,0,236.58333333333334,3,4,3,18,0,4
7,0,499.0,0,0,10,38,7,0
13,0,335.28333333333336,0,0,9,32,10,0
7,0,609.0,0,0,9,30,10,0
12,0,344.8666666666667,0,0,1,8,0,0
7,0,675.0,0,0,3,11,2,0
7,0,545.0,0,0,1,10,1,0
7,0,486.0,0,0,9,15,15,0
12,0,158.4,0,0,7,22,5,0
8,0,659.0,0,0,14,37,17,0
13,0,179.81666666666666,9,10,1,7,0,10
8,0,610.0,0,0,1,10,1,0
7,0,602.0,0,0,9,37,1,0
9,0,539.0,0,0,9,40,6,0
7,0,491.0,0,0,9,16,0,0
2,1,689.1833333333334,9,0,9,31,12,0
7,0,613.0,0,0,9,33,11,0
8,0,660.0,0,0,9,38,12,0
8,0,555.0,0,0,9,40,14,0
7,0,530.0,0,0,18,32,23,0
13,0,297.2,0,0,3,22,0,0
11,0,364.95,0,0,10,42,2,0
7,0,484.0,0,0,14,31,20,0
7,0,560.0,0,0,15,33,19,0
7,0,612.0,0,0,15,45,14,0
8,0,538.0,0,0,9,25,3,0
8,0,667.0,0,0,1,8,0,0
8,0,548.0,0,0,7,39,5,0
7,0,488.0,0,0,12,36,11,0
9,0,408.9166666666667,2,4,14,39,8,4
7,0,485.0,0,0,9,18,3,0
8,0,553.0,9,18,9,44,4,18
7,0,540.0,0,0,13,12,15,0
8,0,674.0,0,0,1,10,1,0
6,1,522.55,0,0,11,47,12,0
7,0,554.0,0,0,15,57,11,0
7,0,539.0,0,0,1,6,1,0
11,0,297.9166666666667,1,0,3,14,1,0
7,0,553.0,0,0,1,10,1,0
8,0,617.0,8,4,1,8,1,4
9,0,543.0,0,0,1,8,0,0
11,0,408.3666666666667,0,0,1,8,0,0
8,0,550.0,0,0,15,33,6,0
7,1,518.9,0,0,15,35,16,0
7,0,671.0,0,0,9,40,13,0
9,0,554.0,0,0,3,25,2,0
8,0,542.0,0,0,1,7,0,0
7,0,552.0,0,0,15,58,2,0
8,0,534.0,0,0,15,31,14,0
7,0,537.0,0,0,1,9,0,0
12,0,224.66666666666666,0,0,1,9,1,0
13,0,298.2,0,0,11,27,4,0
13,0,269.76666666666665,0,0,14,39,17,0
13,0,201.46666666666667,0,0,9,41,8,0
14,0,194.11666666666667,1,6,9,14,2,6
8,0,671.0,0,0,1,8,0,0
7,0,553.0,0,0,14,30,4,0
8,0,661.0,0,0,9,41,10,0
7,0,612.0,0,0,11,36,4,0
7,0,616.0,0,0,1,9,0,0
7,0,611.0,0,0,9,27,4,0
8,0,567.0,0,0,1,8,0,0
8,0,540.0,0,0,15,60,23,0
8,0,471.0,9,23,3,21,0,23
12,0,325.6166666666667,2,0,1,8,0,0
14,0,238.71666666666667,0,0,9,47,10,0
8,0,477.0,0,0,9,37,0,0
12,0,362.8833333333333,1,2,9,32,7,2
11,0,338.3,0,0,9,35,4,0
8,0,477.0,0,0,2,18,2,0
12,0,279.78333333333336,2,5,9,39,8,5
8,0,494.0,0,0,3,11,1,0
14,0,284.45,1,2,9,31,0,2
8,0,586.0,0,0,1,7,1,0
14,0,273.45,0,0,1,7,1,0
8,0,554.0,0,0,14,45,14,0
7,0,615.0,0,0,1,9,0,0
11,0,432.73333333333335,0,0,3,18,0,0
8,0,659.0,0,0,1,9,2,0
7,0,468.0,0,0,9,21,16,0
9,0,707.0,0,0,3,18,1,0
7,0,676.0,0,0,11,48,12,0
8,0,589.0,9,22,11,25,14,22
8,0,539.0,0,0,9,9,1,0
13,0,212.35,0,0,9,37,5,0
8,0,480.0,0,0,3,18,3,0
12,0,415.43333333333334,0,0,13,47,8,0
7,0,492.0,0,0,10,17,16,0
11,0,431.5,2,1,9,18,2,1
13,0,458.0,0,0,3,21,2,0
7,0,482.0,0,0,15,43,5,0
7,0,549.0,0,0,1,7,0,0
13,0,151.71666666666667,9,23,14,53,17,23
8,0,665.0,0,0,9,33,4,0
7,0,670.0,0,0,3,15,4,0
8,0,492.0,0,0,4,20,4,0
7,0,627.0,2,2,15,41,3,2
7,1,534.2,0,0,11,50,2,0
12,0,336.78333333333336,0,0,3,11,0,0
7,0,554.0,0,0,15,35,19,0
8,0,552.0,0,0,1,9,0,0
8,0,483.0,0,0,3,17,1,0
8,0,545.0,0,0,1,6,0,0
8,0,611.0,0,0,1,10,2,0
12,0,326.8666666666667,0,0,9,28,12,0
9,0,479.0,3,3,3,16,2,3
9,0,550.0,0,0,3,22,4,0
14,0,283.1,0,0,9,40,3,0
13,0,163.26666666666668,0,0,9,42,3,0
13,0,277.6666666666667,0,0,13,63,11,0
11,0,561.4166666666666,0,0,14,45,4,0
7,0,535.0,0,0,1,7,1,0
9,0,729.0,0,0,3,23,2,0
8,0,471.0,0,0,4,25,4,0
7,0,658.0,0,0,3,21,2,0
11,0,357.15,0,0,15,50,19,0
7,0,557.0,2,2,11,43,7,2
8,0,602.7666666666667,0,0,9,33,10,0
8,0,426.0,0,0,11,31,6,0
8,0,539.0,0,0,9,48,5,0
7,0,622.0,0,0,9,11,10,0
7,0,649.0,0,0,9,17,8,0
12,0,408.96666666666664,0,0,14,47,5,0
13,0,374.7,0,0,1,8,1,0
8,0,540.0,0,0,9,28,5,0
8,0,567.0,0,0,1,9,3,0
4,1,534.9,0,0,11,14,1,0
9,0,747.0,0,0,3,15,1,0
8,0,545.0,0,0,15,36,11,0
8,1,497.95,0,0,11,47,3,0
10,0,371.46666666666664,2,0,10,32,2,0
7,0,501.0,1,1,14,30,4,1
12,0,283.95,1,6,9,46,14,6
7,0,547.0,0,0,1,39,0,0
7,0,596.0,7,25,9,36,7,25
8,0,731.0,0,0,9,10,13,0
8,0,538.0,0,0,15,44,19,0
12,0,546.7333333333333,2,4,9,49,13,4
4,1,717.5,5,16,11,28,2,16
15,0,566.1833333333333,0,0,14,51,15,0
7,0,495.0,0,0,11,39,4,0
7,0,489.0,0,0,9,37,5,0
7,0,676.0,0,0,3,11,2,0
9,0,529.0,9,23,3,17,1,23
7,0,615.0,0,0,9,42,10,0
7,0,663.0,0,0,2,12,0,0
7,0,601.0,0,0,15,38,8,0
7,0,488.0,0,0,14,16,12,0
9,0,537.0,2,3,3,17,1,3
8,0,672.0,0,0,8,22,3,0
8,0,488.0,0,0,3,10,1,0
11,0,434.56666666666666,0,0,3,17,1,0
8,0,670.0,0,0,9,46,2,0
8,0,572.0,0,0,1,9,0,0
8,0,590.0,0,0,1,10,1,0
8,0,565.0,0,0,0,9,0,0
9,0,721.0,0,0,3,22,3,0
8,0,538.0,0,0,15,40,7,0
9,0,519.8,0,0,11,34,10,0
13,0,239.63333333333333,0,0,8,26,1,0
9,0,489.0,0,0,3,11,5,0
7,0,551.0,0,0,1,8,0,0
12,0,334.3833333333333,0,0,3,19,2,0
12,0,260.3,0,0,3,15,0,0
12,0,252.58333333333334,0,0,3,21,4,0
8,0,673.0,0,0,1,7,0,0
8,0,641.0,0,0,9,23,19,0
7,0,599.0,0,0,10,16,5,0
14,0,232.56666666666666,0,0,9,36,2,0
9,0,722.0,0,0,9,38,7,0
14,0,388.9,0,0,9,39,2,0
8,0,558.0,0,0,15,38,18,0
9,0,559.0,0,0,9,31,7,0
8,0,663.0,0,0,9,30,2,0
8,0,464.0,0,0,14,12,11,0
9,0,552.0,0,0,3,19,1,0
8,0,547.0,0,0,9,30,1,0
9,0,738.0,0,0,3,19,0,0
8,0,535.0,0,0,9,21,2,0
9,0,555.0,0,0,9,39,1,0
17,0,293.7333333333333,1,26,9,24,2,26
6,0,544.0,0,0,10,38,8,0
7,0,608.0,0,0,18,45,8,0
13,0,206.3,2,3,3,22,1,3
12,0,296.1,2,3,9,51,10,3
7,0,560.0,0,0,15,39,11,0
7,0,548.0,0,0,16,47,3,0
8,0,504.0,0,0,3,16,2,0
8,0,558.0,0,0,15,39,8,0
11,0,333.43333333333334,9,0,13,53,3,0
8,0,522.0,0,0,9,9,1,0
10,0,429.0,0,0,9,24,1,0
7,0,661.0,0,0,3,20,1,0
15,0,195.53333333333333,0,0,3,24,2,0
8,0,683.0,0,0,3,17,2,0
12,0,270.85,0,0,4,14,0,0
12,0,217.25,3,2,9,37,7,2
8,0,496.0,0,0,9,36,3,0
9,0,551.0,0,0,1,8,0,0
7,0,627.05,8,8,12,20,14,8
8,0,546.0,0,0,14,13,21,0
11,0,584.9,0,0,9,42,0,0
7,0,669.0,0,0,3,9,0,0
7,0,554.0,0,0,9,25,2,0
6,0,492.8833333333333,0,0,11,45,3,0
7,0,532.0,0,0,1,7,0,0
8,0,589.0,0,0,9,35,11,0
7,0,541.0,0,0,9,32,2,0
8,0,475.0,0,0,9,37,0,0
9,0,542.0,0,0,3,22,2,0
13,0,161.06666666666666,3,0,9,37,11,0
